update,episode,circumstance,mask,partner,style,outcome,chosen_regret,o,c,e,a,n,step_o,step_c,step_e,step_a,step_n
1816,68,work,mask_work,environment,tidy_up,delayed,-0.5412,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1817,68,work,mask_work,environment,rest_deeply,delayed,-0.4283,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1818,68,work,mask_work,environment,network_actively,failed,-1.1394,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1819,68,home,mask_home,environment,network_actively,delayed,-0.5981,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1820,68,home,mask_home,environment,rest_deeply,goal_achieved,3.3658,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1821,68,home,mask_home,environment,network_actively,delayed,-0.5991,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1822,68,home,mask_home,environment,network_actively,delayed,-0.5991,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1823,68,home,mask_home,environment,network_actively,delayed,-0.5991,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1824,68,home,mask_home,environment,take_notes,delayed,-0.5075,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1825,68,home,mask_home,environment,rest_deeply,delayed,0.0691,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1826,68,home,mask_home,environment,network_actively,delayed,-0.5944,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
1827,68,home,mask_home,environment,network_actively,failed,-1.1955,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1828,68,conference,mask_conference,environment,take_notes,goal_achieved,1.4630,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1829,68,conference,mask_conference,environment,network_actively,goal_achieved,1.2928,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1830,68,conference,mask_conference,environment,quick_scan,goal_achieved,1.5378,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1831,68,conference,mask_conference,environment,network_actively,goal_achieved,1.2900,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1832,68,conference,mask_conference,environment,network_actively,goal_achieved,1.2900,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1833,68,conference,mask_conference,environment,network_actively,goal_achieved,1.2900,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1834,68,conference,mask_conference,environment,network_actively,delayed,-0.5134,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
1835,68,conference,mask_conference,environment,deep_work,failed,-3.3706,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
1836,68,conference,mask_conference,environment,quick_scan,goal_achieved,1.5426,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1837,69,work,mask_work,environment,network_actively,delayed,-0.5383,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1838,69,work,mask_work,environment,take_notes,goal_achieved,2.7953,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1839,69,work,mask_work,environment,rest_deeply,failed,-1.5322,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1840,69,work,mask_work,environment,deep_work,goal_achieved,2.9150,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1841,69,work,mask_work,environment,network_actively,delayed,-0.5454,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1842,69,work,mask_work,environment,network_actively,delayed,-0.5454,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1843,69,work,mask_work,environment,rest_deeply,failed,-1.5336,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1844,69,work,mask_work,environment,network_actively,goal_achieved,1.2601,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
1845,69,work,mask_work,environment,deep_work,goal_achieved,2.9118,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
1846,69,home,mask_home,environment,take_notes,delayed,-0.5015,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
1847,69,home,mask_home,environment,rest_deeply,goal_achieved,3.3649,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1848,69,home,mask_home,environment,tidy_up,goal_achieved,3.1681,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1849,69,home,mask_home,environment,network_actively,failed,-1.1996,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1850,69,home,mask_home,environment,quick_scan,delayed,-0.2647,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
1851,69,home,mask_home,environment,take_notes,failed,-1.6293,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1852,69,home,mask_home,environment,network_actively,goal_achieved,1.2077,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1853,69,home,mask_home,environment,quick_scan,delayed,-0.2695,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
1854,69,home,mask_home,environment,quick_scan,goal_achieved,3.0928,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1855,69,conference,mask_conference,environment,deep_work,failed,-3.3732,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1856,69,conference,mask_conference,environment,quick_scan,failed,-2.9376,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1857,69,conference,mask_conference,environment,deep_work,delayed,-2.2261,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1858,69,conference,mask_conference,environment,network_actively,delayed,-0.5052,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
1859,69,conference,mask_conference,environment,tidy_up,delayed,-2.1341,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
1860,69,conference,mask_conference,environment,network_actively,delayed,-0.5057,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
1861,69,conference,mask_conference,environment,network_actively,goal_achieved,1.2977,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
1862,69,conference,mask_conference,environment,deep_work,failed,-3.3611,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1863,69,conference,mask_conference,environment,network_actively,goal_achieved,1.3005,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1864,70,work,mask_work,environment,network_actively,goal_achieved,1.2586,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
1865,70,work,mask_work,environment,take_notes,delayed,-0.5934,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
1866,70,work,mask_work,environment,take_notes,failed,-1.7198,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1867,70,work,mask_work,environment,network_actively,delayed,-0.5400,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1868,70,work,mask_work,environment,tidy_up,failed,-1.7113,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1869,70,work,mask_work,environment,network_actively,goal_achieved,1.2669,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,-0.000000
1870,70,work,mask_work,environment,take_notes,delayed,-0.5952,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
1871,70,work,mask_work,environment,deep_work,delayed,-0.5196,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,-0.000000,-0.000000,0.000000,0.000000,0.000000
1872,70,work,mask_work,environment,quick_scan,delayed,-0.2734,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1873,70,home,mask_home,environment,rest_deeply,goal_achieved,3.3564,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1874,70,home,mask_home,environment,take_notes,delayed,-0.5139,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1875,70,home,mask_home,environment,take_notes,failed,-1.6403,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1876,70,home,mask_home,environment,network_actively,delayed,-0.5984,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1877,70,home,mask_home,environment,quick_scan,goal_achieved,3.0930,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1878,70,home,mask_home,environment,network_actively,failed,-1.2036,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1879,70,home,mask_home,environment,network_actively,delayed,-0.6025,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
1880,70,home,mask_home,environment,deep_work,goal_achieved,2.8263,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1881,70,home,mask_home,environment,quick_scan,delayed,-0.2742,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
1882,70,conference,mask_conference,environment,rest_deeply,failed,-3.0147,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1883,70,conference,mask_conference,environment,rest_deeply,failed,-3.0147,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1884,70,conference,mask_conference,environment,network_actively,delayed,-0.4970,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
1885,70,conference,mask_conference,environment,network_actively,goal_achieved,1.3063,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
1886,70,conference,mask_conference,environment,take_notes,goal_achieved,1.4885,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1887,70,conference,mask_conference,environment,network_actively,delayed,-0.4998,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
1888,70,conference,mask_conference,environment,take_notes,goal_achieved,1.4933,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
1889,70,conference,mask_conference,environment,take_notes,delayed,-1.8859,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1890,70,conference,mask_conference,environment,quick_scan,goal_achieved,1.5705,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1891,71,work,mask_work,environment,rest_deeply,failed,-1.5348,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1892,71,work,mask_work,environment,network_actively,failed,-1.1273,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1893,71,work,mask_work,environment,network_actively,failed,-1.1273,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1894,71,work,mask_work,environment,network_actively,goal_achieved,1.2772,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,-0.000000
1895,71,work,mask_work,environment,network_actively,goal_achieved,1.2772,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1896,71,work,mask_work,environment,rest_deeply,delayed,-0.4432,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
1897,71,work,mask_work,environment,network_actively,delayed,-0.5260,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1898,71,work,mask_work,environment,network_actively,delayed,-0.5260,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1899,71,work,mask_work,environment,take_notes,delayed,-0.5921,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1900,71,home,mask_home,environment,network_actively,failed,-1.2087,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1901,71,home,mask_home,environment,take_notes,delayed,-0.5208,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
1902,71,home,mask_home,environment,take_notes,failed,-1.6472,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1903,71,home,mask_home,environment,deep_work,failed,-1.7428,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1904,71,home,mask_home,environment,rest_deeply,goal_achieved,3.3550,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1905,71,home,mask_home,environment,network_actively,delayed,-0.6045,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1906,71,home,mask_home,environment,network_actively,failed,-1.2056,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1907,71,home,mask_home,environment,take_notes,failed,-1.6446,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
1908,71,home,mask_home,environment,network_actively,failed,-1.2039,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1909,71,conference,mask_conference,environment,quick_scan,goal_achieved,1.5705,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1910,71,conference,mask_conference,environment,network_actively,delayed,-0.5024,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
1911,71,conference,mask_conference,environment,quick_scan,goal_achieved,1.5753,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
1912,71,conference,mask_conference,environment,network_actively,goal_achieved,1.2984,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1913,71,conference,mask_conference,environment,network_actively,goal_achieved,1.2984,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1914,71,conference,mask_conference,environment,network_actively,goal_achieved,1.2984,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1915,71,conference,mask_conference,environment,tidy_up,failed,-3.2808,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1916,71,conference,mask_conference,environment,deep_work,failed,-3.3527,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1917,71,conference,mask_conference,environment,deep_work,failed,-3.3527,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1918,72,work,mask_work,environment,quick_scan,goal_achieved,3.0856,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1919,72,work,mask_work,environment,take_notes,goal_achieved,2.7839,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1920,72,work,mask_work,environment,quick_scan,goal_achieved,3.0787,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1921,72,work,mask_work,environment,take_notes,delayed,-0.5984,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1922,72,work,mask_work,environment,rest_deeply,failed,-1.5527,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1923,72,work,mask_work,environment,deep_work,delayed,-0.5300,-0.00000,-0.00000,0.00000,-0.00000,0.00000,-0.000000,-0.000000,0.000000,0.000000,0.000000
1924,72,work,mask_work,environment,take_notes,delayed,-0.5925,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
1925,72,work,mask_work,environment,network_actively,failed,-1.1318,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1926,72,work,mask_work,environment,network_actively,failed,-1.1318,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1927,72,home,mask_home,environment,network_actively,delayed,-0.6028,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
1928,72,home,mask_home,environment,take_notes,failed,-1.6435,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1929,72,home,mask_home,environment,quick_scan,goal_achieved,3.0983,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1930,72,home,mask_home,environment,network_actively,failed,-1.2062,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1931,72,home,mask_home,environment,network_actively,delayed,-0.6051,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
1932,72,home,mask_home,environment,take_notes,delayed,-0.5200,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1933,72,home,mask_home,environment,deep_work,failed,-1.7415,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1934,72,home,mask_home,environment,network_actively,goal_achieved,1.2003,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1935,72,home,mask_home,environment,network_actively,delayed,-0.6030,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
1936,72,conference,mask_conference,environment,network_actively,goal_achieved,1.3052,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1937,72,conference,mask_conference,environment,network_actively,goal_achieved,1.3052,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1938,72,conference,mask_conference,environment,network_actively,goal_achieved,1.3052,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1939,72,conference,mask_conference,environment,network_actively,goal_achieved,1.3052,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1940,72,conference,mask_conference,environment,tidy_up,failed,-3.2798,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1941,72,conference,mask_conference,environment,network_actively,goal_achieved,1.3067,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1942,72,conference,mask_conference,environment,quick_scan,failed,-2.9082,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1943,72,conference,mask_conference,environment,rest_deeply,delayed,-1.9076,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1944,72,conference,mask_conference,environment,network_actively,goal_achieved,1.3111,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1945,73,work,mask_work,environment,deep_work,goal_achieved,2.9047,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1946,73,work,mask_work,environment,rest_deeply,failed,-1.5454,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1947,73,work,mask_work,environment,take_notes,goal_achieved,2.7910,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1948,73,work,mask_work,environment,network_actively,failed,-1.1378,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1949,73,work,mask_work,environment,take_notes,delayed,-0.5862,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1950,73,work,mask_work,environment,network_actively,failed,-1.1368,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1951,73,work,mask_work,environment,network_actively,failed,-1.1368,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1952,73,work,mask_work,environment,network_actively,failed,-1.1368,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1953,73,work,mask_work,environment,network_actively,failed,-1.1368,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1954,73,home,mask_home,environment,network_actively,failed,-1.2042,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1955,73,home,mask_home,environment,take_notes,delayed,-0.5230,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
1956,73,home,mask_home,environment,rest_deeply,goal_achieved,3.3540,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1957,73,home,mask_home,environment,network_actively,delayed,-0.6043,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1958,73,home,mask_home,environment,network_actively,goal_achieved,1.1991,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1959,73,home,mask_home,environment,rest_deeply,goal_achieved,3.3471,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
1960,73,home,mask_home,environment,network_actively,goal_achieved,1.1982,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1961,73,home,mask_home,environment,network_actively,failed,-1.2063,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
1962,73,home,mask_home,environment,network_actively,failed,-1.2063,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1963,73,conference,mask_conference,environment,network_actively,goal_achieved,1.3111,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1964,73,conference,mask_conference,environment,network_actively,goal_achieved,1.3111,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1965,73,conference,mask_conference,environment,deep_work,failed,-3.3553,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1966,73,conference,mask_conference,environment,network_actively,goal_achieved,1.3136,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1967,73,conference,mask_conference,environment,take_notes,delayed,-1.8865,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1968,73,conference,mask_conference,environment,network_actively,goal_achieved,1.3187,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1969,73,conference,mask_conference,environment,quick_scan,delayed,-1.7843,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1970,73,conference,mask_conference,environment,network_actively,goal_achieved,1.3208,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1971,73,conference,mask_conference,environment,network_actively,goal_achieved,1.3208,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1972,74,work,mask_work,environment,network_actively,delayed,-0.5357,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1973,74,work,mask_work,environment,network_actively,goal_achieved,1.2677,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,-0.000000
1974,74,work,mask_work,environment,take_notes,goal_achieved,2.7956,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
1975,74,work,mask_work,environment,network_actively,delayed,-0.5418,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1976,74,work,mask_work,environment,rest_deeply,failed,-1.5522,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1977,74,work,mask_work,environment,take_notes,failed,-1.7079,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,-0.000000,-0.000000,0.000000,0.000000,0.000000
1978,74,work,mask_work,environment,quick_scan,failed,-1.3939,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1979,74,work,mask_work,environment,network_actively,goal_achieved,1.2721,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
1980,74,work,mask_work,environment,quick_scan,delayed,-0.2782,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,-0.000000,0.000000
