update,episode,circumstance,mask,partner,style,outcome,chosen_regret,o,c,e,a,n,step_o,step_c,step_e,step_a,step_n
1389,52,home,mask_home,environment,network_actively,failed,-2.7462,-0.50000,-0.18628,-0.50000,-0.26901,0.14326,0.000000,-0.000310,0.000000,-0.001288,0.000469
1390,52,home,mask_home,environment,zone_out,delayed,-1.4144,-0.50000,-0.18595,-0.50000,-0.26902,0.14309,0.000000,0.000323,0.000000,-0.000015,-0.000168
1391,52,home,mask_home,environment,tidy_up,goal_achieved,1.8268,-0.50000,-0.18531,-0.50000,-0.26972,0.14298,0.000000,0.000640,0.000000,-0.000693,-0.000112
1392,52,home,mask_home,environment,rest_deeply,delayed,-0.4288,-0.50000,-0.18487,-0.50000,-0.27060,0.14315,0.000000,0.000443,0.000000,-0.000880,0.000170
1393,52,home,mask_home,environment,network_actively,failed,-2.7363,-0.50000,-0.18515,-0.50000,-0.27186,0.14360,0.000000,-0.000283,0.000000,-0.001265,0.000454
1394,52,home,mask_home,environment,rest_deeply,goal_achieved,1.8507,-0.50000,-0.18545,-0.50000,-0.27254,0.14381,0.000000,-0.000299,0.000000,-0.000675,0.000211
1395,52,home,mask_home,environment,rest_deeply,goal_achieved,1.8500,-0.50000,-0.18575,-0.50000,-0.27321,0.14402,0.000000,-0.000296,0.000000,-0.000674,0.000209
1396,52,conference,mask_conference,environment,network_actively,goal_achieved,0.7731,0.26132,-0.11286,0.50000,0.50000,-0.26268,0.000590,-0.000475,0.000000,0.000000,-0.000585
1397,52,conference,mask_conference,environment,network_actively,delayed,-0.3540,0.26134,-0.11270,0.49904,0.49925,-0.26221,0.000014,0.000161,-0.000961,-0.000746,0.000478
1398,52,conference,mask_conference,environment,take_notes,goal_achieved,1.2109,0.26188,-0.11288,0.50000,0.50000,-0.26261,0.000546,-0.000173,0.000961,0.000746,-0.000407
1399,52,conference,mask_conference,environment,network_actively,goal_achieved,0.7699,0.26247,-0.11334,0.50000,0.50000,-0.26320,0.000594,-0.000461,0.000000,0.000000,-0.000587
1400,52,conference,mask_conference,environment,network_actively,goal_achieved,0.7705,0.26307,-0.11380,0.50000,0.50000,-0.26378,0.000593,-0.000463,0.000000,0.000000,-0.000586
1401,52,conference,mask_conference,environment,network_actively,delayed,-0.3584,0.26309,-0.11362,0.49901,0.49925,-0.26331,0.000021,0.000179,-0.000986,-0.000754,0.000474
1402,52,conference,mask_conference,environment,quick_scan,failed,-3.1815,0.26408,-0.11325,0.50000,0.50000,-0.26473,0.000995,0.000368,0.000986,0.000754,-0.001417
1403,52,conference,mask_conference,environment,take_notes,delayed,-2.3182,0.26427,-0.11433,0.50000,0.50000,-0.26495,0.000184,-0.001072,0.000000,0.000000,-0.000221
1404,52,conference,mask_conference,environment,network_actively,goal_achieved,0.7920,0.26484,-0.11485,0.50000,0.50000,-0.26553,0.000571,-0.000523,0.000000,0.000000,-0.000580
1405,53,work,mask_work,environment,take_notes,goal_achieved,1.5159,0.36176,0.50000,-0.48194,-0.46269,-0.25840,0.001608,0.000000,-0.001666,-0.001138,-0.000547
1406,53,work,mask_work,environment,deep_work,goal_achieved,1.8392,0.36281,0.50000,-0.48332,-0.46399,-0.25944,0.001051,0.000000,-0.001374,-0.001295,-0.001037
1407,53,work,mask_work,environment,deep_work,goal_achieved,1.8385,0.36386,0.50000,-0.48469,-0.46528,-0.26048,0.001051,0.000000,-0.001371,-0.001294,-0.001037
1408,53,work,mask_work,environment,tidy_up,failed,-2.4420,0.36548,0.50000,-0.48573,-0.46653,-0.26113,0.001615,0.000000,-0.001043,-0.001251,-0.000656
1409,53,work,mask_work,environment,network_actively,failed,-2.5334,0.36629,0.50000,-0.48800,-0.46811,-0.26202,0.000818,0.000000,-0.002271,-0.001581,-0.000887
1410,53,work,mask_work,environment,rest_deeply,delayed,-1.3958,0.36697,0.50000,-0.48908,-0.46909,-0.26268,0.000680,0.000000,-0.001076,-0.000975,-0.000663
1411,53,work,mask_work,environment,deep_work,goal_achieved,1.8448,0.36805,0.50000,-0.49045,-0.47039,-0.26372,0.001076,0.000000,-0.001369,-0.001301,-0.001036
1412,53,work,mask_work,environment,deep_work,goal_achieved,1.8441,0.36913,0.50000,-0.49182,-0.47169,-0.26476,0.001076,0.000000,-0.001366,-0.001300,-0.001036
1413,53,work,mask_work,environment,deep_work,goal_achieved,1.8434,0.37020,0.50000,-0.49318,-0.47299,-0.26579,0.001076,0.000000,-0.001363,-0.001299,-0.001037
1414,53,home,mask_home,environment,rest_deeply,delayed,-0.4275,-0.50000,-0.18531,-0.50000,-0.27410,0.14420,0.000000,0.000434,0.000000,-0.000887,0.000176
1415,53,home,mask_home,environment,zone_out,goal_achieved,1.6571,-0.50000,-0.18635,-0.50000,-0.27607,0.14507,0.000000,-0.001033,0.000000,-0.001976,0.000874
1416,53,home,mask_home,environment,tidy_up,goal_achieved,1.8283,-0.50000,-0.18573,-0.50000,-0.27679,0.14497,0.000000,0.000620,0.000000,-0.000720,-0.000099
1417,53,home,mask_home,environment,rest_deeply,delayed,-0.4416,-0.50000,-0.18531,-0.50000,-0.27771,0.14516,0.000000,0.000418,0.000000,-0.000919,0.000190
1418,53,home,mask_home,environment,quick_scan,delayed,-1.5659,-0.50000,-0.18539,-0.50000,-0.27839,0.14523,0.000000,-0.000086,0.000000,-0.000683,0.000072
1419,53,home,mask_home,environment,rest_deeply,delayed,-0.4383,-0.50000,-0.18497,-0.50000,-0.27931,0.14542,0.000000,0.000420,0.000000,-0.000916,0.000183
1420,53,home,mask_home,environment,zone_out,delayed,-1.3866,-0.50000,-0.18460,-0.50000,-0.27930,0.14522,0.000000,0.000371,0.000000,0.000005,-0.000194
1421,53,home,mask_home,environment,zone_out,goal_achieved,1.6678,-0.50000,-0.18562,-0.50000,-0.28128,0.14609,0.000000,-0.001014,0.000000,-0.001974,0.000863
1422,53,home,mask_home,environment,tidy_up,goal_achieved,1.8421,-0.50000,-0.18500,-0.50000,-0.28200,0.14599,0.000000,0.000619,0.000000,-0.000722,-0.000101
1423,53,conference,mask_conference,environment,network_actively,goal_achieved,0.7925,0.26541,-0.11537,0.50000,0.50000,-0.26611,0.000570,-0.000524,0.000000,0.000000,-0.000579
1424,53,conference,mask_conference,environment,network_actively,goal_achieved,0.7930,0.26598,-0.11590,0.50000,0.50000,-0.26669,0.000569,-0.000525,0.000000,0.000000,-0.000579
1425,53,conference,mask_conference,environment,quick_scan,goal_achieved,1.0025,0.26588,-0.11704,0.50000,0.50000,-0.26594,-0.000095,-0.001144,0.000000,0.000000,0.000745
1426,53,conference,mask_conference,environment,quick_scan,failed,-3.1722,0.26685,-0.11673,0.50000,0.50000,-0.26735,0.000968,0.000316,0.000000,0.000000,-0.001411
1427,53,conference,mask_conference,environment,rest_deeply,failed,-3.5157,0.26737,-0.11708,0.50000,0.50000,-0.26774,0.000517,-0.000350,0.000000,0.000000,-0.000388
1428,53,conference,mask_conference,environment,network_actively,delayed,-0.3392,0.26738,-0.11694,0.49911,0.49929,-0.26727,0.000007,0.000134,-0.000895,-0.000713,0.000473
1429,53,conference,mask_conference,environment,network_actively,delayed,-0.3393,0.26738,-0.11681,0.49821,0.49857,-0.26679,0.000007,0.000134,-0.000896,-0.000713,0.000473
1430,53,conference,mask_conference,environment,network_actively,goal_achieved,0.7981,0.26795,-0.11734,0.50000,0.50000,-0.26737,0.000569,-0.000530,0.001790,0.001426,-0.000574
1431,53,conference,mask_conference,environment,network_actively,goal_achieved,0.7948,0.26852,-0.11786,0.50000,0.50000,-0.26795,0.000567,-0.000520,0.000000,0.000000,-0.000579
1432,54,work,mask_work,environment,handle_backlog,delayed,-1.3354,0.37129,0.50000,-0.49422,-0.47382,-0.26685,0.001090,0.000000,-0.001046,-0.000834,-0.001056
1433,54,work,mask_work,environment,take_notes,delayed,-1.2806,0.37176,0.50000,-0.49501,-0.47477,-0.26767,0.000465,0.000000,-0.000790,-0.000953,-0.000817
1434,54,work,mask_work,environment,take_notes,failed,-2.2130,0.37182,0.50000,-0.49552,-0.47567,-0.26857,0.000067,0.000000,-0.000503,-0.000892,-0.000900
1435,54,work,mask_work,environment,rest_deeply,failed,-2.5586,0.37269,0.50000,-0.49647,-0.47670,-0.26939,0.000867,0.000000,-0.000954,-0.001033,-0.000823
1436,54,work,mask_work,environment,take_notes,failed,-2.2125,0.37276,0.50000,-0.49697,-0.47759,-0.27029,0.000070,0.000000,-0.000501,-0.000893,-0.000902
1437,54,work,mask_work,environment,take_notes,failed,-2.2127,0.37283,0.50000,-0.49747,-0.47848,-0.27119,0.000070,0.000000,-0.000500,-0.000893,-0.000903
1438,54,work,mask_work,environment,deep_work,goal_achieved,1.8709,0.37390,0.50000,-0.49880,-0.47977,-0.27225,0.001067,0.000000,-0.001331,-0.001285,-0.001057
1439,54,work,mask_work,environment,deep_work,goal_achieved,1.8702,0.37497,0.50000,-0.50000,-0.48105,-0.27331,0.001068,0.000000,-0.001196,-0.001284,-0.001057
1440,54,work,mask_work,environment,take_notes,goal_achieved,1.5092,0.37664,0.50000,-0.50000,-0.48219,-0.27388,0.001669,0.000000,0.000000,-0.001134,-0.000574
1441,54,home,mask_home,environment,network_actively,delayed,-1.7943,-0.50000,-0.18511,-0.50000,-0.28264,0.14614,0.000000,-0.000116,0.000000,-0.000637,0.000152
1442,54,home,mask_home,environment,rest_deeply,goal_achieved,1.8267,-0.50000,-0.18540,-0.50000,-0.28333,0.14634,0.000000,-0.000288,0.000000,-0.000692,0.000202
1443,54,home,mask_home,environment,tidy_up,delayed,-1.5417,-0.50000,-0.18664,-0.50000,-0.28411,0.14697,0.000000,-0.001240,0.000000,-0.000776,0.000634
1444,54,home,mask_home,environment,tidy_up,delayed,-1.5448,-0.50000,-0.18787,-0.50000,-0.28488,0.14760,0.000000,-0.001227,0.000000,-0.000777,0.000627
1445,54,home,mask_home,environment,network_actively,failed,-2.7421,-0.50000,-0.18817,-0.50000,-0.28617,0.14806,0.000000,-0.000300,0.000000,-0.001290,0.000456
1446,54,home,mask_home,environment,network_actively,failed,-2.7432,-0.50000,-0.18847,-0.50000,-0.28746,0.14851,0.000000,-0.000300,0.000000,-0.001288,0.000455
1447,54,home,mask_home,environment,network_actively,failed,-2.7442,-0.50000,-0.18877,-0.50000,-0.28875,0.14896,0.000000,-0.000301,0.000000,-0.001285,0.000454
1448,54,home,mask_home,environment,zone_out,failed,-2.3903,-0.49961,-0.18794,-0.50000,-0.28805,0.14841,0.000389,0.000826,0.000000,0.000694,-0.000554
1449,54,home,mask_home,environment,zone_out,goal_achieved,1.6572,-0.50000,-0.18897,-0.50000,-0.29006,0.14927,-0.000389,-0.001024,0.000000,-0.002004,0.000864
1450,54,conference,mask_conference,environment,network_actively,goal_achieved,0.7953,0.26908,-0.11838,0.50000,0.50000,-0.26852,0.000566,-0.000521,0.000000,0.000000,-0.000578
1451,54,conference,mask_conference,environment,rest_deeply,failed,-3.5076,0.26960,-0.11873,0.50000,0.50000,-0.26891,0.000513,-0.000346,0.000000,0.000000,-0.000385
1452,54,conference,mask_conference,environment,network_actively,goal_achieved,0.7978,0.27017,-0.11925,0.50000,0.50000,-0.26949,0.000567,-0.000521,0.000000,0.000000,-0.000578
1453,54,conference,mask_conference,environment,quick_scan,delayed,-2.1170,0.27087,-0.11930,0.50000,0.50000,-0.27035,0.000701,-0.000051,0.000000,0.000000,-0.000864
1454,54,conference,mask_conference,environment,tidy_up,failed,-3.6742,0.27134,-0.11972,0.50000,0.50000,-0.27071,0.000472,-0.000421,0.000000,0.000000,-0.000357
1455,54,conference,mask_conference,environment,network_actively,goal_achieved,0.8031,0.27191,-0.12025,0.50000,0.50000,-0.27129,0.000568,-0.000528,0.000000,0.000000,-0.000577
1456,54,conference,mask_conference,environment,network_actively,goal_achieved,0.8036,0.27247,-0.12077,0.50000,0.50000,-0.27186,0.000567,-0.000529,0.000000,0.000000,-0.000577
1457,54,conference,mask_conference,environment,network_actively,goal_achieved,0.8041,0.27304,-0.12130,0.50000,0.50000,-0.27244,0.000566,-0.000529,0.000000,0.000000,-0.000576
1458,54,conference,mask_conference,environment,network_actively,goal_achieved,0.8045,0.27361,-0.12183,0.50000,0.50000,-0.27301,0.000566,-0.000530,0.000000,0.000000,-0.000575
1459,55,work,mask_work,environment,take_notes,failed,-2.2177,0.37671,0.50000,-0.50000,-0.48308,-0.27479,0.000075,0.000000,0.000000,-0.000898,-0.000909
1460,55,work,mask_work,environment,rest_deeply,delayed,-1.3839,0.37739,0.50000,-0.50000,-0.48405,-0.27548,0.000683,0.000000,0.000000,-0.000968,-0.000693
1461,55,work,mask_work,environment,tidy_up,delayed,-1.3581,0.37853,0.50000,-0.50000,-0.48516,-0.27621,0.001132,0.000000,0.000000,-0.001107,-0.000729
1462,55,work,mask_work,environment,take_notes,goal_achieved,1.5093,0.38020,0.50000,-0.50000,-0.48629,-0.27678,0.001675,0.000000,0.000000,-0.001134,-0.000570
1463,55,work,mask_work,environment,take_notes,delayed,-1.2851,0.38068,0.50000,-0.50000,-0.48725,-0.27760,0.000480,0.000000,0.000000,-0.000958,-0.000822
1464,55,work,mask_work,environment,handle_backlog,delayed,-1.3262,0.38177,0.50000,-0.50000,-0.48809,-0.27867,0.001089,0.000000,0.000000,-0.000836,-0.001067
1465,55,work,mask_work,environment,take_notes,failed,-2.2081,0.38186,0.50000,-0.50000,-0.48898,-0.27959,0.000093,0.000000,0.000000,-0.000894,-0.000918
1466,55,work,mask_work,environment,take_notes,delayed,-1.2773,0.38235,0.50000,-0.50000,-0.48993,-0.28042,0.000491,0.000000,0.000000,-0.000952,-0.000833
1467,55,work,mask_work,environment,tidy_up,delayed,-1.3490,0.38349,0.50000,-0.50000,-0.49103,-0.28116,0.001137,0.000000,0.000000,-0.001100,-0.000741
1468,55,home,mask_home,environment,zone_out,failed,-2.3895,-0.49961,-0.18814,-0.50000,-0.28936,0.14872,0.000393,0.000827,0.000000,0.000699,-0.000556
1469,55,home,mask_home,environment,zone_out,goal_achieved,1.6553,-0.50000,-0.18917,-0.50000,-0.29136,0.14958,-0.000393,-0.001025,0.000000,-0.002004,0.000864
1470,55,home,mask_home,environment,zone_out,goal_achieved,1.6516,-0.50000,-0.19019,-0.50000,-0.29337,0.15045,0.000000,-0.001027,0.000000,-0.002005,0.000864
1471,55,home,mask_home,environment,tidy_up,delayed,-1.5595,-0.50000,-0.19139,-0.50000,-0.29416,0.15107,0.000000,-0.001202,0.000000,-0.000797,0.000619
1472,55,home,mask_home,environment,rest_deeply,goal_achieved,1.8268,-0.50000,-0.19172,-0.50000,-0.29486,0.15127,0.000000,-0.000323,0.000000,-0.000701,0.000208
1473,55,home,mask_home,environment,network_actively,failed,-2.7551,-0.50000,-0.19205,-0.50000,-0.29615,0.15174,0.000000,-0.000337,0.000000,-0.001289,0.000466
1474,55,home,mask_home,environment,quick_scan,goal_achieved,1.8831,-0.50000,-0.19246,-0.50000,-0.29710,0.15242,0.000000,-0.000409,0.000000,-0.000947,0.000676
1475,55,home,mask_home,environment,tidy_up,goal_achieved,1.8289,-0.50000,-0.19191,-0.50000,-0.29784,0.15235,0.000000,0.000551,0.000000,-0.000737,-0.000063
1476,55,home,mask_home,environment,quick_scan,delayed,-1.5700,-0.50000,-0.19204,-0.50000,-0.29854,0.15243,0.000000,-0.000124,0.000000,-0.000701,0.000080
1477,55,conference,mask_conference,environment,quick_scan,delayed,-2.1199,0.27430,-0.12190,0.50000,0.50000,-0.27387,0.000699,-0.000063,0.000000,0.000000,-0.000859
1478,55,conference,mask_conference,environment,network_actively,delayed,-0.3346,0.27432,-0.12175,0.49911,0.49930,-0.27341,0.000018,0.000149,-0.000887,-0.000701,0.000460
1479,55,conference,mask_conference,environment,network_actively,goal_achieved,0.8101,0.27489,-0.12229,0.50000,0.50000,-0.27399,0.000566,-0.000537,0.000887,0.000701,-0.000574
1480,55,conference,mask_conference,environment,network_actively,goal_achieved,0.8087,0.27545,-0.12282,0.50000,0.50000,-0.27456,0.000565,-0.000533,0.000000,0.000000,-0.000576
1481,55,conference,mask_conference,environment,quick_scan,failed,-3.1599,0.27641,-0.12252,0.50000,0.50000,-0.27595,0.000961,0.000296,0.000000,0.000000,-0.001390
1482,55,conference,mask_conference,environment,quick_scan,goal_achieved,1.0202,0.27631,-0.12369,0.50000,0.50000,-0.27519,-0.000103,-0.001169,0.000000,0.000000,0.000759
1483,55,conference,mask_conference,environment,network_actively,delayed,-0.3357,0.27633,-0.12354,0.49911,0.49930,-0.27473,0.000017,0.000151,-0.000889,-0.000703,0.000460
1484,55,conference,mask_conference,environment,network_actively,goal_achieved,0.8102,0.27689,-0.12408,0.50000,0.50000,-0.27531,0.000562,-0.000536,0.000889,0.000703,-0.000573
1485,55,conference,mask_conference,environment,network_actively,goal_achieved,0.8088,0.27745,-0.12461,0.50000,0.50000,-0.27588,0.000561,-0.000531,0.000000,0.000000,-0.000575
1486,56,work,mask_work,environment,deep_work,goal_achieved,1.8805,0.38458,0.50000,-0.50000,-0.49231,-0.28223,0.001091,0.000000,0.000000,-0.001280,-0.001065
1487,56,work,mask_work,environment,network_actively,failed,-2.5187,0.38543,0.50000,-0.50000,-0.49387,-0.28315,0.000845,0.000000,0.000000,-0.001552,-0.000922
1488,56,work,mask_work,environment,take_notes,delayed,-1.2762,0.38593,0.50000,-0.50000,-0.49483,-0.28398,0.000502,0.000000,0.000000,-0.000961,-0.000836
1489,56,work,mask_work,environment,handle_backlog,goal_achieved,1.9936,0.38646,0.50000,-0.50000,-0.49597,-0.28450,0.000535,0.000000,0.000000,-0.001141,-0.000514
1490,56,work,mask_work,environment,tidy_up,failed,-2.4320,0.38807,0.50000,-0.50000,-0.49722,-0.28519,0.001608,0.000000,0.000000,-0.001253,-0.000695
1491,56,work,mask_work,environment,rest_deeply,failed,-2.5407,0.38896,0.50000,-0.50000,-0.49827,-0.28603,0.000893,0.000000,0.000000,-0.001046,-0.000832
1492,56,work,mask_work,environment,tidy_up,failed,-2.4324,0.39057,0.50000,-0.50000,-0.49952,-0.28672,0.001609,0.000000,0.000000,-0.001253,-0.000696
1493,56,work,mask_work,environment,take_notes,delayed,-1.2694,0.39111,0.50000,-0.50000,-0.50000,-0.28755,0.000535,0.000000,0.000000,-0.000479,-0.000825
1494,56,work,mask_work,environment,deep_work,goal_achieved,1.8905,0.39223,0.50000,-0.50000,-0.50000,-0.28860,0.001118,0.000000,0.000000,0.000000,-0.001056
1495,56,home,mask_home,environment,rest_deeply,goal_achieved,1.8153,-0.50000,-0.19235,-0.50000,-0.29924,0.15265,0.000000,-0.000317,0.000000,-0.000701,0.000216
1496,56,home,mask_home,environment,rest_deeply,goal_achieved,1.8149,-0.50000,-0.19267,-0.50000,-0.29994,0.15286,0.000000,-0.000316,0.000000,-0.000699,0.000215
1497,56,home,mask_home,environment,quick_scan,goal_achieved,1.8740,-0.50000,-0.19307,-0.50000,-0.30088,0.15353,0.000000,-0.000398,0.000000,-0.000938,0.000669
1498,56,home,mask_home,environment,rest_deeply,goal_achieved,1.8033,-0.50000,-0.19339,-0.50000,-0.30158,0.15377,0.000000,-0.000324,0.000000,-0.000703,0.000234
1499,56,home,mask_home,environment,network_actively,delayed,-1.8321,-0.50000,-0.19356,-0.50000,-0.30222,0.15395,0.000000,-0.000172,0.000000,-0.000642,0.000188
1500,56,home,mask_home,environment,network_actively,failed,-2.7887,-0.50000,-0.19391,-0.50000,-0.30351,0.15445,0.000000,-0.000350,0.000000,-0.001288,0.000494
1501,56,home,mask_home,environment,rest_deeply,goal_achieved,1.8031,-0.50000,-0.19424,-0.50000,-0.30421,0.15468,0.000000,-0.000323,0.000000,-0.000699,0.000231
1502,56,home,mask_home,environment,rest_deeply,goal_achieved,1.8027,-0.50000,-0.19456,-0.50000,-0.30491,0.15491,0.000000,-0.000322,0.000000,-0.000697,0.000230
1503,56,home,mask_home,environment,rest_deeply,goal_achieved,1.8023,-0.50000,-0.19488,-0.50000,-0.30560,0.15514,0.000000,-0.000321,0.000000,-0.000695,0.000229
1504,56,conference,mask_conference,environment,network_actively,goal_achieved,0.8093,0.27801,-0.12514,0.50000,0.50000,-0.27646,0.000560,-0.000532,0.000000,0.000000,-0.000575
1505,56,conference,mask_conference,environment,quick_scan,goal_achieved,1.0187,0.27791,-0.12629,0.50000,0.50000,-0.27570,-0.000106,-0.001153,0.000000,0.000000,0.000754
1506,56,conference,mask_conference,environment,network_actively,goal_achieved,0.8021,0.27846,-0.12682,0.50000,0.50000,-0.27627,0.000554,-0.000524,0.000000,0.000000,-0.000571
1507,56,conference,mask_conference,environment,network_actively,goal_achieved,0.8026,0.27901,-0.12734,0.50000,0.50000,-0.27684,0.000553,-0.000524,0.000000,0.000000,-0.000570
1508,56,conference,mask_conference,environment,deep_work,failed,-3.8061,0.27939,-0.12790,0.50000,0.50000,-0.27712,0.000381,-0.000563,0.000000,0.000000,-0.000273
1509,56,conference,mask_conference,environment,network_actively,goal_achieved,0.8089,0.27994,-0.12845,0.50000,0.50000,-0.27767,0.000542,-0.000551,0.000000,0.000000,-0.000556
1510,56,conference,mask_conference,environment,network_actively,delayed,-0.3357,0.27993,-0.12834,0.49914,0.49930,-0.27719,-0.000003,0.000117,-0.000859,-0.000695,0.000487
1511,56,conference,mask_conference,environment,take_notes,delayed,-2.2985,0.28009,-0.12944,0.50000,0.50000,-0.27738,0.000154,-0.001107,0.000859,0.000695,-0.000197
1512,56,conference,mask_conference,environment,network_actively,goal_achieved,0.8199,0.28061,-0.13004,0.50000,0.50000,-0.27793,0.000520,-0.000593,0.000000,0.000000,-0.000550
1513,57,work,mask_work,environment,tidy_up,goal_achieved,1.8684,0.39191,0.50000,-0.50000,-0.50000,-0.28946,-0.000320,0.000000,0.000000,0.000000,-0.000861
1514,57,work,mask_work,environment,deep_work,goal_achieved,1.8804,0.39300,0.50000,-0.50000,-0.50000,-0.29052,0.001090,0.000000,0.000000,0.000000,-0.001059
1515,57,work,mask_work,environment,deep_work,goal_achieved,1.8803,0.39409,0.50000,-0.50000,-0.50000,-0.29158,0.001090,0.000000,0.000000,0.000000,-0.001059
1516,57,work,mask_work,environment,take_notes,delayed,-1.2853,0.39460,0.50000,-0.50000,-0.50000,-0.29242,0.000514,0.000000,0.000000,0.000000,-0.000834
1517,57,work,mask_work,environment,tidy_up,goal_achieved,1.8670,0.39428,0.50000,-0.50000,-0.50000,-0.29328,-0.000318,0.000000,0.000000,0.000000,-0.000866
1518,57,work,mask_work,environment,rest_deeply,goal_achieved,2.1368,0.39444,0.50000,-0.50000,-0.50000,-0.29358,0.000163,0.000000,0.000000,0.000000,-0.000299
1519,57,work,mask_work,environment,deep_work,goal_achieved,1.8663,0.39549,0.50000,-0.50000,-0.50000,-0.29463,0.001046,0.000000,0.000000,0.000000,-0.001050
1520,57,work,mask_work,environment,deep_work,goal_achieved,1.8662,0.39653,0.50000,-0.50000,-0.50000,-0.29568,0.001045,0.000000,0.000000,0.000000,-0.001050
1521,57,work,mask_work,environment,tidy_up,failed,-2.4450,0.39813,0.50000,-0.50000,-0.50000,-0.29638,0.001598,0.000000,0.000000,0.000000,-0.000697
1522,57,home,mask_home,environment,network_actively,failed,-2.7972,-0.50000,-0.19523,-0.50000,-0.30688,0.15563,0.000000,-0.000355,0.000000,-0.001280,0.000492
1523,57,home,mask_home,environment,network_actively,failed,-2.7983,-0.50000,-0.19559,-0.50000,-0.30816,0.15612,0.000000,-0.000356,0.000000,-0.001277,0.000491
1524,57,home,mask_home,environment,rest_deeply,goal_achieved,1.8037,-0.50000,-0.19591,-0.50000,-0.30885,0.15635,0.000000,-0.000321,0.000000,-0.000694,0.000228
1525,57,home,mask_home,environment,network_actively,delayed,-1.8428,-0.50000,-0.19609,-0.50000,-0.30948,0.15653,0.000000,-0.000174,0.000000,-0.000627,0.000182
1526,57,home,mask_home,environment,rest_deeply,delayed,-0.4557,-0.50000,-0.19586,-0.50000,-0.31050,0.15685,0.000000,0.000227,0.000000,-0.001018,0.000315
1527,57,home,mask_home,environment,rest_deeply,goal_achieved,1.8018,-0.50000,-0.19618,-0.50000,-0.31118,0.15707,0.000000,-0.000318,0.000000,-0.000688,0.000225
1528,57,home,mask_home,environment,network_actively,failed,-2.7982,-0.50000,-0.19653,-0.50000,-0.31245,0.15756,0.000000,-0.000357,0.000000,-0.001269,0.000489
1529,57,home,mask_home,environment,zone_out,failed,-2.3908,-0.49952,-0.19572,-0.50000,-0.31169,0.15702,0.000481,0.000809,0.000000,0.000767,-0.000544
1530,57,home,mask_home,environment,rest_deeply,goal_achieved,1.8138,-0.50000,-0.19602,-0.50000,-0.31234,0.15723,-0.000481,-0.000298,0.000000,-0.000659,0.000210
1531,57,conference,mask_conference,environment,network_actively,goal_achieved,0.8203,0.28113,-0.13063,0.50000,0.50000,-0.27848,0.000519,-0.000593,0.000000,0.000000,-0.000550
1532,57,conference,mask_conference,environment,network_actively,goal_achieved,0.8207,0.28164,-0.13122,0.50000,0.50000,-0.27903,0.000519,-0.000593,0.000000,0.000000,-0.000550
1533,57,conference,mask_conference,environment,network_actively,goal_achieved,0.8210,0.28216,-0.13181,0.50000,0.50000,-0.27958,0.000518,-0.000592,0.000000,0.000000,-0.000550
1534,57,conference,mask_conference,environment,rest_deeply,goal_achieved,1.3753,0.28239,-0.13240,0.50000,0.50000,-0.27986,0.000231,-0.000585,0.000000,0.000000,-0.000281
1535,57,conference,mask_conference,environment,network_actively,goal_achieved,0.8166,0.28290,-0.13299,0.50000,0.50000,-0.28041,0.000509,-0.000595,0.000000,0.000000,-0.000548
1536,57,conference,mask_conference,environment,network_actively,goal_achieved,0.8170,0.28341,-0.13359,0.50000,0.50000,-0.28096,0.000508,-0.000595,0.000000,0.000000,-0.000548
1537,57,conference,mask_conference,environment,quick_scan,goal_achieved,1.0218,0.28326,-0.13480,0.50000,0.50000,-0.28019,-0.000153,-0.001213,0.000000,0.000000,0.000771
1538,57,conference,mask_conference,environment,deep_work,failed,-3.8101,0.28360,-0.13540,0.50000,0.50000,-0.28045,0.000343,-0.000600,0.000000,0.000000,-0.000262
1539,57,conference,mask_conference,environment,network_actively,goal_achieved,0.8134,0.28410,-0.13600,0.50000,0.50000,-0.28099,0.000495,-0.000601,0.000000,0.000000,-0.000536
1540,58,work,mask_work,environment,rest_deeply,delayed,-1.3792,0.39884,0.50000,-0.50000,-0.50000,-0.29709,0.000708,0.000000,0.000000,0.000000,-0.000709
1541,58,work,mask_work,environment,tidy_up,delayed,-1.3706,0.39995,0.50000,-0.50000,-0.50000,-0.29782,0.001114,0.000000,0.000000,0.000000,-0.000736
1542,58,work,mask_work,environment,tidy_up,failed,-2.4464,0.40155,0.50000,-0.50000,-0.50000,-0.29852,0.001595,0.000000,0.000000,0.000000,-0.000696
1543,58,work,mask_work,environment,deep_work,goal_achieved,1.8812,0.40264,0.50000,-0.50000,-0.50000,-0.29956,0.001087,0.000000,0.000000,0.000000,-0.001045
1544,58,work,mask_work,environment,tidy_up,goal_achieved,1.8549,0.40231,0.50000,-0.50000,-0.50000,-0.30042,-0.000328,0.000000,0.000000,0.000000,-0.000859
1545,58,work,mask_work,environment,deep_work,goal_achieved,1.8723,0.40337,0.50000,-0.50000,-0.50000,-0.30147,0.001063,0.000000,0.000000,0.000000,-0.001047
1546,58,work,mask_work,environment,tidy_up,delayed,-1.3744,0.40449,0.50000,-0.50000,-0.50000,-0.30221,0.001117,0.000000,0.000000,0.000000,-0.000741
1547,58,work,mask_work,environment,deep_work,goal_achieved,1.8747,0.40556,0.50000,-0.50000,-0.50000,-0.30326,0.001070,0.000000,0.000000,0.000000,-0.001046
1548,58,work,mask_work,environment,tidy_up,failed,-2.4523,0.40716,0.50000,-0.50000,-0.50000,-0.30396,0.001600,0.000000,0.000000,0.000000,-0.000702
