episode,agent,context,formal,casual,enthusiastic,quiet,entropy
26500,bob,default,0.7361,0.0009,0.0001,0.2629,0.4208
26500,carol,work,0.0001,0.5586,0.4411,0.0001,0.4967
26500,carol,home,0.0001,0.7993,0.2005,0.0001,0.3630
26500,carol,concert,0.0002,0.8459,0.1538,0.0001,0.3115
26500,carol,default,0.0013,0.7521,0.2465,0.0001,0.4105
26500,dave,work,0.2261,0.0024,0.0003,0.7711,0.3995
26500,dave,home,0.4833,0.0092,0.0004,0.5072,0.5349
26500,dave,concert,0.4438,0.0030,0.0004,0.5528,0.5113
26500,dave,default,0.5381,0.0045,0.0004,0.4571,0.5184
27000,alice,work,0.0004,0.8645,0.1349,0.0002,0.2890
27000,alice,home,0.0004,0.9513,0.0483,0.0001,0.1425
27000,alice,concert,0.0004,0.9647,0.0348,0.0001,0.1125
27000,alice,default,0.0023,0.9365,0.0611,0.0001,0.1785
27000,bob,work,0.4528,0.0007,0.0001,0.5465,0.5011
27000,bob,home,0.5468,0.0031,0.0001,0.4500,0.5107
27000,bob,concert,0.5834,0.0010,0.0001,0.4155,0.4957
27000,bob,default,0.7354,0.0009,0.0001,0.2637,0.4215
27000,carol,work,0.0001,0.5593,0.4405,0.0001,0.4966
27000,carol,home,0.0001,0.7989,0.2009,0.0001,0.3635
27000,carol,concert,0.0002,0.8463,0.1534,0.0001,0.3110
27000,carol,default,0.0012,0.7526,0.2460,0.0001,0.4098
27000,dave,work,0.2261,0.0024,0.0003,0.7711,0.3995
27000,dave,home,0.4831,0.0092,0.0004,0.5073,0.5351
27000,dave,concert,0.4437,0.0030,0.0004,0.5529,0.5113
27000,dave,default,0.5384,0.0045,0.0004,0.4568,0.5183
27500,alice,work,0.0004,0.8648,0.1346,0.0002,0.2885
27500,alice,home,0.0004,0.9513,0.0482,0.0001,0.1424
27500,alice,concert,0.0004,0.9646,0.0348,0.0001,0.1126
27500,alice,default,0.0025,0.9363,0.0611,0.0001,0.1792
27500,bob,work,0.4528,0.0007,0.0001,0.5465,0.5011
27500,bob,home,0.5468,0.0031,0.0001,0.4500,0.5107
27500,bob,concert,0.5834,0.0010,0.0001,0.4155,0.4957
27500,bob,default,0.7346,0.0009,0.0001,0.2644,0.4221
27500,carol,work,0.0001,0.5595,0.4402,0.0001,0.4965
27500,carol,home,0.0001,0.7992,0.2006,0.0001,0.3632
27500,carol,concert,0.0002,0.8462,0.1535,0.0001,0.3111
27500,carol,default,0.0012,0.7526,0.2461,0.0001,0.4099
27500,dave,work,0.2261,0.0024,0.0003,0.7712,0.3995
27500,dave,home,0.4834,0.0091,0.0003,0.5071,0.5348
27500,dave,concert,0.4438,0.0030,0.0004,0.5528,0.5112
27500,dave,default,0.5367,0.0046,0.0004,0.4584,0.5188
28000,alice,work,0.0004,0.8647,0.1348,0.0002,0.2888
28000,alice,home,0.0004,0.9512,0.0483,0.0001,0.1427
28000,alice,concert,0.0004,0.9646,0.0349,0.0001,0.1126
28000,alice,default,0.0025,0.9363,0.0611,0.0001,0.1792
28000,bob,work,0.4529,0.0007,0.0001,0.5464,0.5011
28000,bob,home,0.5472,0.0031,0.0001,0.4496,0.5108
28000,bob,concert,0.5835,0.0010,0.0001,0.4154,0.4956
28000,bob,default,0.7365,0.0009,0.0001,0.2625,0.4207
28000,carol,work,0.0001,0.5591,0.4407,0.0001,0.4966
28000,carol,home,0.0002,0.7987,0.2011,0.0001,0.3637
28000,carol,concert,0.0002,0.8461,0.1536,0.0001,0.3112
28000,carol,default,0.0012,0.7529,0.2458,0.0001,0.4095
28000,dave,work,0.2261,0.0024,0.0003,0.7711,0.3995
28000,dave,home,0.4833,0.0092,0.0004,0.5072,0.5349
28000,dave,concert,0.4437,0.0030,0.0004,0.5529,0.5113
28000,dave,default,0.5382,0.0045,0.0004,0.4569,0.5184
28500,alice,work,0.0004,0.8646,0.1348,0.0002,0.2889
28500,alice,home,0.0004,0.9513,0.0483,0.0001,0.1426
28500,alice,concert,0.0004,0.9645,0.0350,0.0001,0.1129
28500,alice,default,0.0026,0.9361,0.0612,0.0001,0.1799
28500,bob,work,0.4529,0.0007,0.0001,0.5463,0.5011
28500,bob,home,0.5470,0.0031,0.0001,0.4498,0.5107
28500,bob,concert,0.5835,0.0010,0.0001,0.4154,0.4956
28500,bob,default,0.7358,0.0009,0.0001,0.2632,0.4213
28500,carol,work,0.0001,0.5592,0.4406,0.0001,0.4966
28500,carol,home,0.0002,0.7986,0.2012,0.0001,0.3638
28500,carol,concert,0.0002,0.8456,0.1542,0.0001,0.3119
28500,carol,default,0.0012,0.7529,0.2458,0.0001,0.4096
28500,dave,work,0.2262,0.0024,0.0003,0.7710,0.3994
28500,dave,home,0.4831,0.0092,0.0004,0.5073,0.5351
28500,dave,concert,0.4435,0.0030,0.0004,0.5530,0.5114
28500,dave,default,0.5366,0.0046,0.0004,0.4584,0.5189
29000,alice,work,0.0004,0.8645,0.1349,0.0002,0.2890
29000,alice,home,0.0004,0.9511,0.0484,0.0001,0.1429
29000,alice,concert,0.0004,0.9643,0.0351,0.0001,0.1132
29000,alice,default,0.0026,0.9361,0.0612,0.0001,0.1799
29000,bob,work,0.4528,0.0007,0.0001,0.5464,0.5011
29000,bob,home,0.5467,0.0031,0.0001,0.4502,0.5107
29000,bob,concert,0.5836,0.0010,0.0001,0.4153,0.4956
29000,bob,default,0.7371,0.0009,0.0001,0.2620,0.4203
29000,carol,work,0.0001,0.5588,0.4409,0.0001,0.4967
29000,carol,home,0.0002,0.7984,0.2014,0.0001,0.3640
29000,carol,concert,0.0002,0.8455,0.1543,0.0001,0.3120
29000,carol,default,0.0012,0.7531,0.2456,0.0001,0.4094
29000,dave,work,0.2262,0.0024,0.0003,0.7711,0.3995
29000,dave,home,0.4834,0.0091,0.0003,0.5071,0.5348
29000,dave,concert,0.4434,0.0031,0.0004,0.5532,0.5114
29000,dave,default,0.5332,0.0048,0.0004,0.4617,0.5199
29500,alice,work,0.0004,0.8647,0.1348,0.0002,0.2888
29500,alice,home,0.0004,0.9511,0.0484,0.0001,0.1429
29500,alice,concert,0.0004,0.9643,0.0352,0.0001,0.1133
29500,alice,default,0.0024,0.9365,0.0610,0.0001,0.1785
29500,bob,work,0.4528,0.0007,0.0001,0.5465,0.5011
29500,bob,home,0.5468,0.0031,0.0001,0.4501,0.5107
29500,bob,concert,0.5839,0.0010,0.0001,0.4149,0.4956
29500,bob,default,0.7420,0.0008,0.0001,0.2571,0.4163
29500,carol,work,0.0001,0.5587,0.4410,0.0001,0.4967
29500,carol,home,0.0002,0.7982,0.2015,0.0001,0.3642
29500,carol,concert,0.0002,0.8452,0.1546,0.0001,0.3124
29500,carol,default,0.0011,0.7538,0.2450,0.0001,0.4085
29500,dave,work,0.2262,0.0024,0.0003,0.7711,0.3995
29500,dave,home,0.4836,0.0091,0.0003,0.5070,0.5346
29500,dave,concert,0.4430,0.0031,0.0004,0.5535,0.5116
29500,dave,default,0.5377,0.0045,0.0004,0.4574,0.5186
30000,alice,work,0.0004,0.8645,0.1349,0.0002,0.2890
30000,alice,home,0.0004,0.9511,0.0484,0.0001,0.1430
30000,alice,concert,0.0004,0.9643,0.0352,0.0001,0.1133
30000,alice,default,0.0023,0.9367,0.0609,0.0001,0.1779
30000,bob,work,0.4528,0.0007,0.0001,0.5464,0.5011
30000,bob,home,0.5471,0.0031,0.0001,0.4497,0.5108
30000,bob,concert,0.5841,0.0010,0.0001,0.4147,0.4956
30000,bob,default,0.7412,0.0009,0.0001,0.2579,0.4170
30000,carol,work,0.0001,0.5581,0.4417,0.0001,0.4968
30000,carol,home,0.0002,0.7978,0.2019,0.0001,0.3645
30000,carol,concert,0.0002,0.8453,0.1544,0.0001,0.3122
30000,carol,default,0.0011,0.7542,0.2447,0.0001,0.4080
30000,dave,work,0.2262,0.0024,0.0003,0.7711,0.3994
30000,dave,home,0.4834,0.0091,0.0003,0.5071,0.5348
30000,dave,concert,0.4429,0.0031,0.0004,0.5536,0.5116
30000,dave,default,0.5380,0.0045,0.0004,0.4571,0.5185
30500,alice,work,0.0004,0.8645,0.1349,0.0002,0.2890
30500,alice,home,0.0004,0.9511,0.0485,0.0001,0.1430
30500,alice,concert,0.0004,0.9642,0.0353,0.0001,0.1135
30500,alice,default,0.0022,0.9369,0.0608,0.0001,0.1774
30500,bob,work,0.4527,0.0007,0.0001,0.5465,0.5011
30500,bob,home,0.5474,0.0031,0.0001,0.4494,0.5108
30500,bob,concert,0.5839,0.0010,0.0001,0.4149,0.4956
30500,bob,default,0.7399,0.0009,0.0001,0.2592,0.4181
30500,carol,work,0.0001,0.5584,0.4413,0.0001,0.4967
30500,carol,home,0.0002,0.7975,0.2023,0.0001,0.3649
30500,carol,concert,0.0002,0.8451,0.1546,0.0001,0.3124
30500,carol,default,0.0010,0.7544,0.2444,0.0001,0.4077
30500,dave,work,0.2262,0.0024,0.0003,0.7711,0.3995
30500,dave,home,0.4831,0.0092,0.0004,0.5073,0.5351
30500,dave,concert,0.4429,0.0031,0.0004,0.5536,0.5116
30500,dave,default,0.5335,0.0048,0.0004,0.4613,0.5199
31000,alice,work,0.0004,0.8646,0.1348,0.0002,0.2889
31000,alice,home,0.0004,0.9510,0.0486,0.0001,0.1432
31000,alice,concert,0.0004,0.9642,0.0353,0.0001,0.1136
31000,alice,default,0.0023,0.9369,0.0607,0.0001,0.1774
31000,bob,work,0.4528,0.0007,0.0001,0.5464,0.5011
31000,bob,home,0.5476,0.0032,0.0001,0.4492,0.5109
31000,bob,concert,0.5839,0.0010,0.0001,0.4150,0.4956
31000,bob,default,0.7433,0.0009,0.0001,0.2558,0.4153
31000,carol,work,0.0001,0.5584,0.4414,0.0001,0.4968
31000,carol,home,0.0002,0.7974,0.2024,0.0001,0.3650
31000,carol,concert,0.0002,0.8453,0.1544,0.0001,0.3122
31000,carol,default,0.0010,0.7548,0.2441,0.0001,0.4072
31000,dave,work,0.2261,0.0024,0.0003,0.7711,0.3995
31000,dave,home,0.4829,0.0093,0.0004,0.5074,0.5353
31000,dave,concert,0.4427,0.0031,0.0004,0.5537,0.5117
31000,dave,default,0.5379,0.0045,0.0004,0.4572,0.5186
31500,alice,work,0.0004,0.8646,0.1348,0.0002,0.2888
31500,alice,home,0.0004,0.9508,0.0487,0.0001,0.1436
31500,alice,concert,0.0004,0.9642,0.0352,0.0001,0.1134
31500,alice,default,0.0022,0.9369,0.0607,0.0001,0.1773
31500,bob,work,0.4530,0.0007,0.0001,0.5463,0.5011
31500,bob,home,0.5475,0.0032,0.0001,0.4493,0.5108
31500,bob,concert,0.5842,0.0010,0.0001,0.4147,0.4956
31500,bob,default,0.7448,0.0008,0.0000,0.2543,0.4141
31500,carol,work,0.0001,0.5584,0.4413,0.0001,0.4967
31500,carol,home,0.0002,0.7972,0.2026,0.0001,0.3652
31500,carol,concert,0.0002,0.8453,0.1544,0.0001,0.3122
31500,carol,default,0.0010,0.7549,0.2440,0.0001,0.4071
31500,dave,work,0.2263,0.0024,0.0003,0.7710,0.3994
31500,dave,home,0.4826,0.0094,0.0004,0.5077,0.5356
31500,dave,concert,0.4426,0.0032,0.0004,0.5538,0.5118
31500,dave,default,0.5393,0.0045,0.0004,0.4559,0.5182
32000,alice,work,0.0004,0.8644,0.1351,0.0002,0.2892
32000,alice,home,0.0004,0.9508,0.0487,0.0001,0.1435
32000,alice,concert,0.0004,0.9644,0.0351,0.0001,0.1131
32000,alice,default,0.0022,0.9371,0.0606,0.0001,0.1768
32000,bob,work,0.4530,0.0007,0.0001,0.5462,0.5011
32000,bob,home,0.5476,0.0032,0.0001,0.4492,0.5109
32000,bob,concert,0.5841,0.0010,0.0001,0.4148,0.4956
32000,bob,default,0.7524,0.0008,0.0000,0.2468,0.4077
32000,carol,work,0.0001,0.5583,0.4415,0.0001,0.4968
32000,carol,home,0.0002,0.7970,0.2027,0.0001,0.3654
32000,carol,concert,0.0002,0.8456,0.1541,0.0001,0.3118
32000,carol,default,0.0010,0.7551,0.2438,0.0001,0.4068
32000,dave,work,0.2263,0.0024,0.0003,0.7710,0.3994
32000,dave,home,0.4824,0.0095,0.0004,0.5078,0.5358
32000,dave,concert,0.4426,0.0032,0.0004,0.5539,0.5118
32000,dave,default,0.5473,0.0041,0.0004,0.4483,0.5157
32500,alice,work,0.0004,0.8644,0.1350,0.0002,0.2892
32500,alice,home,0.0004,0.9509,0.0486,0.0001,0.1434
32500,alice,concert,0.0004,0.9643,0.0352,0.0001,0.1133
32500,alice,default,0.0022,0.9370,0.0606,0.0001,0.1770
32500,bob,work,0.4529,0.0007,0.0001,0.5463,0.5011
32500,bob,home,0.5478,0.0032,0.0001,0.4490,0.5109
32500,bob,concert,0.5840,0.0010,0.0001,0.4149,0.4956
32500,bob,default,0.7528,0.0008,0.0000,0.2464,0.4074
32500,carol,work,0.0001,0.5581,0.4417,0.0001,0.4968
32500,carol,home,0.0002,0.7976,0.2022,0.0001,0.3648
32500,carol,concert,0.0002,0.8456,0.1541,0.0001,0.3119
32500,carol,default,0.0010,0.7554,0.2436,0.0001,0.4065
32500,dave,work,0.2262,0.0024,0.0003,0.7711,0.3994
32500,dave,home,0.4824,0.0095,0.0004,0.5078,0.5358
32500,dave,concert,0.4427,0.0031,0.0004,0.5537,0.5117
32500,dave,default,0.5448,0.0042,0.0004,0.4506,0.5165
33000,alice,work,0.0004,0.8644,0.1351,0.0002,0.2892
33000,alice,home,0.0004,0.9510,0.0485,0.0001,0.1432
33000,alice,concert,0.0004,0.9642,0.0353,0.0001,0.1135
33000,alice,default,0.0023,0.9370,0.0607,0.0001,0.1772
33000,bob,work,0.4530,0.0007,0.0001,0.5462,0.5011
33000,bob,home,0.5477,0.0032,0.0001,0.4491,0.5109
33000,bob,concert,0.5838,0.0010,0.0001,0.4151,0.4956
33000,bob,default,0.7525,0.0008,0.0000,0.2467,0.4077
33000,carol,work,0.0001,0.5577,0.4421,0.0001,0.4969
33000,carol,home,0.0002,0.7978,0.2019,0.0001,0.3646
33000,carol,concert,0.0002,0.8450,0.1547,0.0001,0.3126
33000,carol,default,0.0010,0.7551,0.2438,0.0001,0.4069
33000,dave,work,0.2263,0.0024,0.0003,0.7710,0.3994
33000,dave,home,0.4823,0.0095,0.0004,0.5078,0.5359
33000,dave,concert,0.4427,0.0031,0.0004,0.5537,0.5117
33000,dave,default,0.5425,0.0043,0.0004,0.4528,0.5172
33500,alice,work,0.0004,0.8644,0.1350,0.0002,0.2892
33500,alice,home,0.0004,0.9510,0.0485,0.0001,0.1431
33500,alice,concert,0.0004,0.9641,0.0354,0.0001,0.1138
33500,alice,default,0.0023,0.9369,0.0607,0.0001,0.1776
33500,bob,work,0.4530,0.0007,0.0001,0.5463,0.5011
33500,bob,home,0.5477,0.0032,0.0001,0.4490,0.5109
33500,bob,concert,0.5838,0.0010,0.0001,0.4151,0.4956
33500,bob,default,0.7505,0.0008,0.0000,0.2487,0.4095
33500,carol,work,0.0001,0.5576,0.4422,0.0001,0.4969
33500,carol,home,0.0002,0.7979,0.2019,0.0001,0.3645
33500,carol,concert,0.0002,0.8445,0.1553,0.0001,0.3132
33500,carol,default,0.0010,0.7550,0.2439,0.0001,0.4071
33500,dave,work,0.2262,0.0024,0.0003,0.7711,0.3994
33500,dave,home,0.4826,0.0094,0.0004,0.5077,0.5356
33500,dave,concert,0.4427,0.0031,0.0004,0.5537,0.5117
33500,dave,default,0.5427,0.0043,0.0004,0.4526,0.5172
34000,alice,work,0.0004,0.8646,0.1349,0.0002,0.2889
34000,alice,home,0.0004,0.9509,0.0486,0.0001,0.1433
34000,alice,concert,0.0004,0.9640,0.0354,0.0001,0.1139
34000,alice,default,0.0022,0.9370,0.0606,0.0001,0.1771
34000,bob,work,0.4530,0.0007,0.0001,0.5463,0.5011
34000,bob,home,0.5475,0.0032,0.0001,0.4492,0.5109
34000,bob,concert,0.5839,0.0010,0.0001,0.4150,0.4956
34000,bob,default,0.7580,0.0007,0.0000,0.2412,0.4030
34000,carol,work,0.0001,0.5583,0.4415,0.0001,0.4968
34000,carol,home,0.0002,0.7976,0.2021,0.0001,0.3648
34000,carol,concert,0.0002,0.8447,0.1550,0.0001,0.3129
34000,carol,default,0.0010,0.7552,0.2437,0.0001,0.4069
34000,dave,work,0.2261,0.0024,0.0003,0.7711,0.3994
34000,dave,home,0.4827,0.0094,0.0004,0.5076,0.5354
34000,dave,concert,0.4427,0.0031,0.0004,0.5537,0.5117
34000,dave,default,0.5493,0.0040,0.0003,0.4463,0.5151
34500,alice,work,0.0004,0.8648,0.1346,0.0002,0.2886
34500,alice,home,0.0004,0.9509,0.0486,0.0001,0.1433
34500,alice,concert,0.0004,0.9640,0.0355,0.0001,0.1139
34500,alice,default,0.0023,0.9370,0.0606,0.0001,0.1772
34500,bob,work,0.4530,0.0007,0.0001,0.5463,0.5011
34500,bob,home,0.5474,0.0032,0.0001,0.4494,0.5109
34500,bob,concert,0.5837,0.0010,0.0001,0.4151,0.4956
34500,bob,default,0.7603,0.0007,0.0000,0.2389,0.4009
34500,carol,work,0.0001,0.5582,0.4415,0.0001,0.4968
34500,carol,home,0.0002,0.7980,0.2017,0.0001,0.3644
34500,carol,concert,0.0002,0.8445,0.1552,0.0001,0.3131
34500,carol,default,0.0010,0.7550,0.2438,0.0001,0.4072
34500,dave,work,0.2262,0.0024,0.0003,0.7711,0.3994
34500,dave,home,0.4829,0.0093,0.0004,0.5075,0.5353
34500,dave,concert,0.4428,0.0031,0.0004,0.5537,0.5117
34500,dave,default,0.5480,0.0041,0.0004,0.4476,0.5156
35000,alice,work,0.0004,0.8647,0.1348,0.0002,0.2888
35000,alice,home,0.0004,0.9509,0.0486,0.0001,0.1433
35000,alice,concert,0.0004,0.9639,0.0355,0.0001,0.1141
35000,alice,default,0.0022,0.9371,0.0606,0.0001,0.1770
35000,bob,work,0.4528,0.0007,0.0001,0.5465,0.5011
35000,bob,home,0.5478,0.0032,0.0001,0.4490,0.5109
35000,bob,concert,0.5836,0.0010,0.0001,0.4153,0.4956
35000,bob,default,0.7626,0.0007,0.0000,0.2367,0.3989
35000,carol,work,0.0001,0.5577,0.4421,0.0001,0.4969
35000,carol,home,0.0002,0.7978,0.2020,0.0001,0.3646
35000,carol,concert,0.0002,0.8443,0.1555,0.0001,0.3135
35000,carol,default,0.0010,0.7551,0.2437,0.0001,0.4070
35000,dave,work,0.2261,0.0024,0.0003,0.7712,0.3994
35000,dave,home,0.4828,0.0093,0.0004,0.5075,0.5354
35000,dave,concert,0.4428,0.0031,0.0004,0.5536,0.5117
35000,dave,default,0.5475,0.0041,0.0004,0.4481,0.5157
35500,alice,work,0.0004,0.8643,0.1351,0.0002,0.2893
35500,alice,home,0.0004,0.9508,0.0487,0.0001,0.1436
35500,alice,concert,0.0004,0.9639,0.0356,0.0001,0.1142
35500,alice,default,0.0023,0.9370,0.0606,0.0001,0.1772
35500,bob,work,0.4527,0.0007,0.0001,0.5465,0.5011
35500,bob,home,0.5477,0.0032,0.0001,0.4491,0.5109
35500,bob,concert,0.5839,0.0010,0.0001,0.4150,0.4956
35500,bob,default,0.7625,0.0007,0.0000,0.2368,0.3991
35500,carol,work,0.0001,0.5576,0.4422,0.0001,0.4969
35500,carol,home,0.0002,0.7977,0.2021,0.0001,0.3647
35500,carol,concert,0.0002,0.8444,0.1554,0.0001,0.3134
35500,carol,default,0.0011,0.7546,0.2442,0.0001,0.4078
35500,dave,work,0.2261,0.0024,0.0003,0.7712,0.3994
35500,dave,home,0.4828,0.0093,0.0004,0.5075,0.5354
35500,dave,concert,0.4425,0.0032,0.0004,0.5539,0.5118
35500,dave,default,0.5485,0.0041,0.0003,0.4471,0.5154
36000,alice,work,0.0004,0.8643,0.1352,0.0002,0.2893
36000,alice,home,0.0004,0.9508,0.0487,0.0001,0.1436
36000,alice,concert,0.0004,0.9638,0.0357,0.0001,0.1145
36000,alice,default,0.0022,0.9371,0.0606,0.0001,0.1769
36000,bob,work,0.4527,0.0007,0.0001,0.5465,0.5011
36000,bob,home,0.5476,0.0032,0.0001,0.4491,0.5109
36000,bob,concert,0.5838,0.0010,0.0001,0.4151,0.4956
36000,bob,default,0.7590,0.0007,0.0000,0.2402,0.4022
36000,carol,work,0.0001,0.5578,0.4420,0.0001,0.4969
36000,carol,home,0.0002,0.7976,0.2022,0.0001,0.3648
36000,carol,concert,0.0002,0.8440,0.1558,0.0001,0.3138
36000,carol,default,0.0012,0.7545,0.2442,0.0001,0.4080
36000,dave,work,0.2261,0.0024,0.0003,0.7712,0.3994
36000,dave,home,0.4829,0.0093,0.0004,0.5075,0.5353
36000,dave,concert,0.4426,0.0032,0.0004,0.5539,0.5118
36000,dave,default,0.5470,0.0041,0.0004,0.4485,0.5159
36500,alice,work,0.0004,0.8644,0.1350,0.0002,0.2892
36500,alice,home,0.0004,0.9508,0.0487,0.0001,0.1436
36500,alice,concert,0.0004,0.9638,0.0357,0.0001,0.1145
36500,alice,default,0.0023,0.9371,0.0606,0.0001,0.1772
36500,bob,work,0.4527,0.0007,0.0001,0.5466,0.5011
36500,bob,home,0.5480,0.0032,0.0001,0.4487,0.5110
36500,bob,concert,0.5837,0.0010,0.0001,0.4152,0.4956
36500,bob,default,0.7598,0.0007,0.0000,0.2394,0.4014
36500,carol,work,0.0001,0.5575,0.4422,0.0001,0.4969
36500,carol,home,0.0002,0.7976,0.2022,0.0001,0.3648
36500,carol,concert,0.0002,0.8443,0.1555,0.0001,0.3134
36500,carol,default,0.0011,0.7547,0.2440,0.0001,0.4078
36500,dave,work,0.2260,0.0025,0.0003,0.7712,0.3994
36500,dave,home,0.4825,0.0094,0.0004,0.5077,0.5357
36500,dave,concert,0.4426,0.0032,0.0004,0.5538,0.5118
36500,dave,default,0.5441,0.0043,0.0004,0.4512,0.5168
37000,alice,work,0.0004,0.8642,0.1352,0.0002,0.2894
37000,alice,home,0.0004,0.9508,0.0487,0.0001,0.1436
37000,alice,concert,0.0004,0.9638,0.0357,0.0001,0.1144
37000,alice,default,0.0024,0.9369,0.0606,0.0001,0.1777
37000,bob,work,0.4527,0.0007,0.0001,0.5465,0.5011
37000,bob,home,0.5479,0.0032,0.0001,0.4488,0.5110
37000,bob,concert,0.5836,0.0010,0.0001,0.4153,0.4956
37000,bob,default,0.7614,0.0007,0.0000,0.2378,0.4001
37000,carol,work,0.0001,0.5573,0.4425,0.0001,0.4970
37000,carol,home,0.0002,0.7975,0.2023,0.0001,0.3649
37000,carol,concert,0.0002,0.8441,0.1557,0.0001,0.3137
37000,carol,default,0.0011,0.7547,0.2440,0.0001,0.4077
37000,dave,work,0.2261,0.0024,0.0003,0.7712,0.3994
37000,dave,home,0.4824,0.0095,0.0004,0.5078,0.5358
37000,dave,concert,0.4426,0.0032,0.0004,0.5538,0.5117
37000,dave,default,0.5437,0.0043,0.0004,0.4516,0.5170
37500,alice,work,0.0004,0.8643,0.1351,0.0002,0.2893
37500,alice,home,0.0004,0.9507,0.0488,0.0001,0.1438
37500,alice,concert,0.0004,0.9638,0.0356,0.0001,0.1143
37500,alice,default,0.0024,0.9368,0.0607,0.0001,0.1781
37500,bob,work,0.4526,0.0007,0.0001,0.5466,0.5012
37500,bob,home,0.5478,0.0032,0.0001,0.4489,0.5110
37500,bob,concert,0.5837,0.0010,0.0001,0.4152,0.4956
37500,bob,default,0.7592,0.0007,0.0000,0.2400,0.4020
37500,carol,work,0.0001,0.5576,0.4421,0.0001,0.4969
37500,carol,home,0.0002,0.7976,0.2021,0.0001,0.3648
37500,carol,concert,0.0002,0.8443,0.1554,0.0001,0.3134
37500,carol,default,0.0011,0.7549,0.2438,0.0001,0.4075
37500,dave,work,0.2260,0.0024,0.0003,0.7712,0.3994
37500,dave,home,0.4825,0.0094,0.0004,0.5077,0.5357
37500,dave,concert,0.4427,0.0031,0.0004,0.5538,0.5117
37500,dave,default,0.5408,0.0044,0.0004,0.4544,0.5179
38000,alice,work,0.0004,0.8639,0.1355,0.0002,0.2899
38000,alice,home,0.0004,0.9507,0.0488,0.0001,0.1438
38000,alice,concert,0.0004,0.9638,0.0357,0.0001,0.1145
38000,alice,default,0.0024,0.9368,0.0606,0.0001,0.1779
38000,bob,work,0.4525,0.0007,0.0001,0.5467,0.5012
38000,bob,home,0.5479,0.0032,0.0001,0.4489,0.5110
38000,bob,concert,0.5837,0.0010,0.0001,0.4152,0.4956
38000,bob,default,0.7589,0.0007,0.0000,0.2403,0.4023
38000,carol,work,0.0001,0.5572,0.4425,0.0001,0.4970
38000,carol,home,0.0002,0.7978,0.2019,0.0001,0.3646
38000,carol,concert,0.0002,0.8441,0.1556,0.0001,0.3136
38000,carol,default,0.0011,0.7550,0.2438,0.0001,0.4075
38000,dave,work,0.2259,0.0025,0.0003,0.7713,0.3995
38000,dave,home,0.4824,0.0095,0.0004,0.5078,0.5358
38000,dave,concert,0.4427,0.0031,0.0004,0.5537,0.5117
38000,dave,default,0.5396,0.0045,0.0004,0.4555,0.5183
38500,alice,work,0.0004,0.8639,0.1355,0.0002,0.2899
38500,alice,home,0.0004,0.9508,0.0487,0.0001,0.1436
38500,alice,concert,0.0004,0.9636,0.0359,0.0001,0.1149
38500,alice,default,0.0022,0.9372,0.0605,0.0001,0.1768
38500,bob,work,0.4526,0.0007,0.0001,0.5467,0.5012
38500,bob,home,0.5483,0.0032,0.0001,0.4484,0.5110
38500,bob,concert,0.5837,0.0010,0.0001,0.4152,0.4956
38500,bob,default,0.7597,0.0007,0.0000,0.2395,0.4016
38500,carol,work,0.0001,0.5572,0.4425,0.0001,0.4970
38500,carol,home,0.0002,0.7977,0.2020,0.0001,0.3647
38500,carol,concert,0.0002,0.8436,0.1561,0.0001,0.3142
38500,carol,default,0.0010,0.7557,0.2432,0.0001,0.4066
38500,dave,work,0.2260,0.0025,0.0003,0.7713,0.3994
38500,dave,home,0.4825,0.0094,0.0004,0.5077,0.5357
38500,dave,concert,0.4428,0.0031,0.0004,0.5537,0.5117
38500,dave,default,0.5391,0.0045,0.0004,0.4560,0.5184
39000,alice,work,0.0004,0.8637,0.1357,0.0002,0.2901
39000,alice,home,0.0004,0.9506,0.0489,0.0001,0.1441
39000,alice,concert,0.0004,0.9636,0.0359,0.0001,0.1149
39000,alice,default,0.0022,0.9374,0.0604,0.0001,0.1762
39000,bob,work,0.4525,0.0007,0.0001,0.5467,0.5012
39000,bob,home,0.5487,0.0033,0.0001,0.4479,0.5111
39000,bob,concert,0.5837,0.0010,0.0001,0.4152,0.4956
39000,bob,default,0.7594,0.0007,0.0000,0.2398,0.4019
39000,carol,work,0.0001,0.5571,0.4426,0.0001,0.4970
39000,carol,home,0.0002,0.7976,0.2021,0.0001,0.3648
39000,carol,concert,0.0002,0.8436,0.1561,0.0001,0.3142
39000,carol,default,0.0010,0.7559,0.2430,0.0001,0.4063
39000,dave,work,0.2259,0.0025,0.0003,0.7713,0.3994
39000,dave,home,0.4820,0.0096,0.0004,0.5080,0.5362
39000,dave,concert,0.4429,0.0031,0.0004,0.5536,0.5116
39000,dave,default,0.5386,0.0046,0.0004,0.4565,0.5186
39500,alice,work,0.0004,0.8634,0.1360,0.0002,0.2906
39500,alice,home,0.0004,0.9506,0.0489,0.0001,0.1440
39500,alice,concert,0.0004,0.9635,0.0360,0.0001,0.1150
39500,alice,default,0.0021,0.9375,0.0603,0.0001,0.1758
39500,bob,work,0.4524,0.0007,0.0001,0.5468,0.5012
39500,bob,home,0.5488,0.0033,0.0001,0.4479,0.5111
39500,bob,concert,0.5837,0.0010,0.0001,0.4152,0.4956
39500,bob,default,0.7589,0.0007,0.0000,0.2403,0.4024
39500,carol,work,0.0001,0.5568,0.4429,0.0001,0.4971
39500,carol,home,0.0002,0.7976,0.2022,0.0001,0.3648
39500,carol,concert,0.0002,0.8438,0.1560,0.0001,0.3140
