update,episode,circumstance,mask,partner,style,outcome,chosen_regret,o,c,e,a,n,step_o,step_c,step_e,step_a,step_n
1627,61,work,mask_work,environment,take_notes,failed,-2.1696,0.23022,0.50000,-0.50000,-0.50000,-0.35032,0.000038,0.000000,0.000000,0.000000,-0.000767
1628,61,work,mask_work,environment,deep_work,goal_achieved,1.9985,0.23120,0.50000,-0.50000,-0.50000,-0.35131,0.000981,0.000000,0.000000,0.000000,-0.000990
1629,61,work,mask_work,environment,take_notes,delayed,-1.2261,0.23165,0.50000,-0.50000,-0.50000,-0.35200,0.000444,0.000000,0.000000,0.000000,-0.000691
1630,61,home,mask_home,environment,tidy_up,goal_achieved,1.8245,-0.50000,-0.16309,-0.50000,-0.31526,0.16232,0.000000,0.000674,0.000000,-0.000507,-0.000166
1631,61,home,mask_home,environment,rest_deeply,goal_achieved,1.7770,-0.50000,-0.16319,-0.50000,-0.31572,0.16241,0.000000,-0.000103,0.000000,-0.000465,0.000086
1632,61,home,mask_home,environment,tidy_up,goal_achieved,1.8222,-0.50000,-0.16252,-0.50000,-0.31623,0.16224,0.000000,0.000671,0.000000,-0.000504,-0.000165
1633,61,home,mask_home,environment,tidy_up,goal_achieved,1.8219,-0.50000,-0.16185,-0.50000,-0.31673,0.16208,0.000000,0.000670,0.000000,-0.000502,-0.000163
1634,61,home,mask_home,environment,rest_deeply,delayed,-0.4896,-0.50000,-0.16119,-0.50000,-0.31750,0.16213,0.000000,0.000664,0.000000,-0.000769,0.000052
1635,61,home,mask_home,environment,rest_deeply,goal_achieved,1.7730,-0.50000,-0.16128,-0.50000,-0.31795,0.16221,0.000000,-0.000095,0.000000,-0.000457,0.000085
1636,61,home,mask_home,environment,rest_deeply,goal_achieved,1.7727,-0.50000,-0.16138,-0.50000,-0.31841,0.16230,0.000000,-0.000094,0.000000,-0.000456,0.000084
1637,61,home,mask_home,environment,rest_deeply,goal_achieved,1.7725,-0.50000,-0.16147,-0.50000,-0.31886,0.16238,0.000000,-0.000093,0.000000,-0.000455,0.000083
1638,61,home,mask_home,environment,quick_scan,delayed,-1.6151,-0.50000,-0.16133,-0.50000,-0.31933,0.16232,0.000000,0.000134,0.000000,-0.000468,-0.000059
1639,61,conference,mask_conference,environment,network_actively,goal_achieved,0.6046,0.25978,-0.12227,0.50000,0.50000,-0.22938,0.000405,-0.000327,0.000000,0.000000,-0.000565
1640,61,conference,mask_conference,environment,network_actively,goal_achieved,0.6052,0.26019,-0.12260,0.50000,0.50000,-0.22994,0.000404,-0.000329,0.000000,0.000000,-0.000563
1641,61,conference,mask_conference,environment,quick_scan,failed,-3.2815,0.26114,-0.12204,0.50000,0.50000,-0.23161,0.000953,0.000554,0.000000,0.000000,-0.001669
1642,61,conference,mask_conference,environment,network_actively,goal_achieved,0.6145,0.26155,-0.12239,0.50000,0.50000,-0.23217,0.000408,-0.000343,0.000000,0.000000,-0.000565
1643,61,conference,mask_conference,environment,quick_scan,goal_achieved,0.8451,0.26140,-0.12325,0.50000,0.50000,-0.23162,-0.000153,-0.000865,0.000000,0.000000,0.000555
1644,61,conference,mask_conference,environment,network_actively,delayed,-0.4516,0.26116,-0.12331,0.49893,0.49901,-0.23092,-0.000235,-0.000064,-0.001067,-0.000987,0.000697
1645,61,conference,mask_conference,environment,network_actively,goal_achieved,0.6104,0.26156,-0.12365,0.50000,0.50000,-0.23148,0.000404,-0.000337,0.001067,0.000987,-0.000562
1646,61,conference,mask_conference,environment,quick_scan,goal_achieved,0.8463,0.26141,-0.12450,0.50000,0.50000,-0.23093,-0.000155,-0.000850,0.000000,0.000000,0.000553
1647,61,conference,mask_conference,environment,network_actively,goal_achieved,0.6036,0.26181,-0.12483,0.50000,0.50000,-0.23149,0.000400,-0.000326,0.000000,0.000000,-0.000561
1648,62,work,mask_work,environment,network_actively,failed,-2.4326,0.23229,0.50000,-0.50000,-0.50000,-0.35276,0.000648,0.000000,0.000000,0.000000,-0.000756
1649,62,work,mask_work,environment,deep_work,goal_achieved,2.0008,0.23327,0.50000,-0.50000,-0.50000,-0.35375,0.000980,0.000000,0.000000,0.000000,-0.000991
1650,62,work,mask_work,environment,take_notes,goal_achieved,1.6092,0.23493,0.50000,-0.50000,-0.50000,-0.35421,0.001657,0.000000,0.000000,0.000000,-0.000461
1651,62,work,mask_work,environment,take_notes,goal_achieved,1.6089,0.23659,0.50000,-0.50000,-0.50000,-0.35467,0.001656,0.000000,0.000000,0.000000,-0.000461
1652,62,work,mask_work,environment,take_notes,failed,-2.1718,0.23663,0.50000,-0.50000,-0.50000,-0.35544,0.000043,0.000000,0.000000,0.000000,-0.000773
1653,62,work,mask_work,environment,handle_backlog,delayed,-1.1485,0.23758,0.50000,-0.50000,-0.50000,-0.35643,0.000949,0.000000,0.000000,0.000000,-0.000990
1654,62,work,mask_work,environment,take_notes,failed,-2.1662,0.23763,0.50000,-0.50000,-0.50000,-0.35721,0.000050,0.000000,0.000000,0.000000,-0.000780
1655,62,work,mask_work,environment,tidy_up,delayed,-1.2216,0.23855,0.50000,-0.50000,-0.50000,-0.35785,0.000920,0.000000,0.000000,0.000000,-0.000640
1656,62,work,mask_work,environment,deep_work,goal_achieved,2.0025,0.23954,0.50000,-0.50000,-0.50000,-0.35885,0.000996,0.000000,0.000000,0.000000,-0.000997
1657,62,home,mask_home,environment,zone_out,delayed,-1.4629,-0.50000,-0.16078,-0.50000,-0.31918,0.16203,0.000000,0.000552,0.000000,0.000154,-0.000294
1658,62,home,mask_home,environment,quick_scan,failed,-2.7685,-0.50000,-0.16055,-0.50000,-0.31956,0.16178,0.000000,0.000234,0.000000,-0.000379,-0.000249
1659,62,home,mask_home,environment,network_actively,delayed,-1.8068,-0.50000,-0.16046,-0.50000,-0.32000,0.16182,0.000000,0.000090,0.000000,-0.000447,0.000038
1660,62,home,mask_home,environment,zone_out,delayed,-1.4597,-0.50000,-0.15991,-0.50000,-0.31985,0.16152,0.000000,0.000552,0.000000,0.000159,-0.000299
1661,62,home,mask_home,environment,rest_deeply,delayed,-0.4743,-0.50000,-0.15921,-0.50000,-0.32057,0.16154,0.000000,0.000697,0.000000,-0.000729,0.000021
1662,62,home,mask_home,environment,network_actively,failed,-2.7601,-0.50000,-0.15925,-0.50000,-0.32163,0.16185,0.000000,-0.000036,0.000000,-0.001059,0.000308
1663,62,home,mask_home,environment,quick_scan,goal_achieved,1.8834,-0.50000,-0.15937,-0.50000,-0.32228,0.16233,0.000000,-0.000125,0.000000,-0.000644,0.000478
1664,62,home,mask_home,environment,tidy_up,delayed,-1.5298,-0.50000,-0.16058,-0.50000,-0.32282,0.16290,0.000000,-0.001205,0.000000,-0.000539,0.000573
1665,62,home,mask_home,environment,zone_out,failed,-2.4603,-0.49955,-0.15955,-0.50000,-0.32199,0.16225,0.000453,0.001020,0.000000,0.000831,-0.000653
1666,62,conference,mask_conference,environment,network_actively,goal_achieved,0.6042,0.26221,-0.12515,0.50000,0.50000,-0.23205,0.000399,-0.000328,0.000000,0.000000,-0.000560
1667,62,conference,mask_conference,environment,quick_scan,goal_achieved,0.8426,0.26205,-0.12600,0.50000,0.50000,-0.23150,-0.000156,-0.000843,0.000000,0.000000,0.000549
1668,62,conference,mask_conference,environment,network_actively,goal_achieved,0.5995,0.26245,-0.12632,0.50000,0.50000,-0.23206,0.000396,-0.000323,0.000000,0.000000,-0.000557
1669,62,conference,mask_conference,environment,network_actively,goal_achieved,0.6001,0.26284,-0.12664,0.50000,0.50000,-0.23261,0.000395,-0.000325,0.000000,0.000000,-0.000556
1670,62,conference,mask_conference,environment,take_notes,goal_achieved,0.9332,0.26328,-0.12653,0.50000,0.50000,-0.23304,0.000440,0.000118,0.000000,0.000000,-0.000421
1671,62,conference,mask_conference,environment,network_actively,delayed,-0.4630,0.26304,-0.12658,0.49890,0.49899,-0.23233,-0.000240,-0.000056,-0.001099,-0.001011,0.000710
1672,62,conference,mask_conference,environment,quick_scan,delayed,-2.2496,0.26372,-0.12635,0.50000,0.50000,-0.23344,0.000680,0.000228,0.001099,0.001011,-0.001118
1673,62,conference,mask_conference,environment,quick_scan,goal_achieved,0.8429,0.26357,-0.12718,0.50000,0.50000,-0.23290,-0.000151,-0.000827,0.000000,0.000000,0.000548
1674,62,conference,mask_conference,environment,network_actively,goal_achieved,0.5964,0.26397,-0.12749,0.50000,0.50000,-0.23345,0.000400,-0.000308,0.000000,0.000000,-0.000558
1675,63,work,mask_work,environment,tidy_up,failed,-2.2795,0.24099,0.50000,-0.50000,-0.50000,-0.35945,0.001442,0.000000,0.000000,0.000000,-0.000596
1676,63,work,mask_work,environment,tidy_up,delayed,-1.2236,0.24191,0.50000,-0.50000,-0.50000,-0.36009,0.000922,0.000000,0.000000,0.000000,-0.000643
1677,63,work,mask_work,environment,take_notes,failed,-2.1615,0.24198,0.50000,-0.50000,-0.50000,-0.36087,0.000069,0.000000,0.000000,0.000000,-0.000781
1678,63,work,mask_work,environment,take_notes,failed,-2.1615,0.24205,0.50000,-0.50000,-0.50000,-0.36165,0.000069,0.000000,0.000000,0.000000,-0.000781
1679,63,work,mask_work,environment,tidy_up,failed,-2.2732,0.24348,0.50000,-0.50000,-0.50000,-0.36225,0.001433,0.000000,0.000000,0.000000,-0.000597
1680,63,work,mask_work,environment,deep_work,goal_achieved,2.0174,0.24449,0.50000,-0.50000,-0.50000,-0.36325,0.001010,0.000000,0.000000,0.000000,-0.000997
1681,63,work,mask_work,environment,deep_work,goal_achieved,2.0174,0.24550,0.50000,-0.50000,-0.50000,-0.36424,0.001010,0.000000,0.000000,0.000000,-0.000997
1682,63,work,mask_work,environment,take_notes,goal_achieved,1.6182,0.24719,0.50000,-0.50000,-0.50000,-0.36472,0.001695,0.000000,0.000000,0.000000,-0.000472
1683,63,work,mask_work,environment,network_actively,delayed,-1.3170,0.24786,0.50000,-0.50000,-0.50000,-0.36538,0.000670,0.000000,0.000000,0.000000,-0.000665
1684,63,home,mask_home,environment,quick_scan,delayed,-1.5814,-0.50000,-0.15940,-0.50000,-0.32239,0.16217,-0.000453,0.000154,0.000000,-0.000402,-0.000079
1685,63,home,mask_home,environment,rest_deeply,delayed,-0.4615,-0.50000,-0.15871,-0.50000,-0.32309,0.16219,0.000000,0.000693,0.000000,-0.000705,0.000021
1686,63,home,mask_home,environment,deep_work,delayed,-1.9170,-0.50000,-0.15864,-0.50000,-0.32354,0.16225,0.000000,0.000064,0.000000,-0.000442,0.000065
1687,63,home,mask_home,environment,network_actively,goal_achieved,1.1222,-0.49895,-0.15813,-0.49943,-0.32205,0.16145,0.001052,0.000508,0.000568,0.001489,-0.000799
1688,63,home,mask_home,environment,tidy_up,goal_achieved,1.8565,-0.49971,-0.15743,-0.50000,-0.32246,0.16126,-0.000766,0.000709,-0.000568,-0.000416,-0.000194
1689,63,home,mask_home,environment,zone_out,failed,-2.4622,-0.49928,-0.15640,-0.50000,-0.32163,0.16061,0.000439,0.001024,0.000000,0.000834,-0.000653
1690,63,home,mask_home,environment,zone_out,goal_achieved,1.5818,-0.50000,-0.15734,-0.50000,-0.32346,0.16143,-0.000725,-0.000937,0.000000,-0.001832,0.000826
1691,63,home,mask_home,environment,zone_out,failed,-2.4618,-0.49956,-0.15631,-0.50000,-0.32262,0.16078,0.000443,0.001026,0.000000,0.000838,-0.000655
1692,63,home,mask_home,environment,zone_out,goal_achieved,1.5800,-0.50000,-0.15725,-0.50000,-0.32446,0.16160,-0.000443,-0.000937,0.000000,-0.001833,0.000826
1693,63,conference,mask_conference,environment,network_actively,goal_achieved,0.5970,0.26437,-0.12780,0.50000,0.50000,-0.23401,0.000399,-0.000310,0.000000,0.000000,-0.000557
1694,63,conference,mask_conference,environment,quick_scan,delayed,-2.2525,0.26505,-0.12757,0.50000,0.50000,-0.23513,0.000679,0.000230,0.000000,0.000000,-0.001120
1695,63,conference,mask_conference,environment,rest_deeply,failed,-3.7416,0.26543,-0.12779,0.50000,0.50000,-0.23549,0.000376,-0.000217,0.000000,0.000000,-0.000361
1696,63,conference,mask_conference,environment,quick_scan,failed,-3.2801,0.26638,-0.12721,0.50000,0.50000,-0.23716,0.000958,0.000574,0.000000,0.000000,-0.001669
1697,63,conference,mask_conference,environment,network_actively,goal_achieved,0.6137,0.26679,-0.12754,0.50000,0.50000,-0.23772,0.000407,-0.000331,0.000000,0.000000,-0.000559
1698,63,conference,mask_conference,environment,network_actively,goal_achieved,0.6142,0.26720,-0.12788,0.50000,0.50000,-0.23828,0.000407,-0.000333,0.000000,0.000000,-0.000558
1699,63,conference,mask_conference,environment,network_actively,goal_achieved,0.6148,0.26760,-0.12821,0.50000,0.50000,-0.23884,0.000406,-0.000335,0.000000,0.000000,-0.000557
1700,63,conference,mask_conference,environment,rest_deeply,delayed,-2.5167,0.26793,-0.12848,0.50000,0.50000,-0.23918,0.000326,-0.000264,0.000000,0.000000,-0.000348
1701,63,conference,mask_conference,environment,take_notes,goal_achieved,0.9476,0.26838,-0.12837,0.50000,0.50000,-0.23961,0.000453,0.000111,0.000000,0.000000,-0.000426
1702,64,work,mask_work,environment,deep_work,goal_achieved,2.0115,0.24888,0.50000,-0.50000,-0.50000,-0.36638,0.001016,0.000000,0.000000,0.000000,-0.000996
1703,64,work,mask_work,environment,deep_work,delayed,-0.6004,0.24840,0.50000,-0.50000,-0.50000,-0.36596,-0.000485,0.000000,0.000000,0.000000,0.000419
1704,64,work,mask_work,environment,take_notes,goal_achieved,1.6218,0.25008,0.50000,-0.50000,-0.50000,-0.36642,0.001688,0.000000,0.000000,0.000000,-0.000467
1705,64,work,mask_work,environment,take_notes,goal_achieved,1.6215,0.25177,0.50000,-0.50000,-0.50000,-0.36689,0.001688,0.000000,0.000000,0.000000,-0.000467
1706,64,work,mask_work,environment,take_notes,goal_achieved,1.6211,0.25346,0.50000,-0.50000,-0.50000,-0.36736,0.001687,0.000000,0.000000,0.000000,-0.000467
1707,64,work,mask_work,environment,take_notes,failed,-2.1570,0.25354,0.50000,-0.50000,-0.50000,-0.36814,0.000078,0.000000,0.000000,0.000000,-0.000781
1708,64,work,mask_work,environment,deep_work,goal_achieved,1.9979,0.25457,0.50000,-0.50000,-0.50000,-0.36913,0.001032,0.000000,0.000000,0.000000,-0.000993
1709,64,work,mask_work,environment,tidy_up,failed,-2.2952,0.25602,0.50000,-0.50000,-0.50000,-0.36973,0.001455,0.000000,0.000000,0.000000,-0.000596
1710,64,work,mask_work,environment,take_notes,delayed,-1.2108,0.25652,0.50000,-0.50000,-0.50000,-0.37043,0.000491,0.000000,0.000000,0.000000,-0.000704
1711,64,home,mask_home,environment,rest_deeply,delayed,-0.4714,-0.50000,-0.15654,-0.50000,-0.32515,0.16162,0.000000,0.000707,0.000000,-0.000695,0.000012
1712,64,home,mask_home,environment,rest_deeply,goal_achieved,1.7931,-0.50000,-0.15663,-0.50000,-0.32552,0.16168,0.000000,-0.000087,0.000000,-0.000366,0.000064
1713,64,home,mask_home,environment,quick_scan,failed,-2.7422,-0.50000,-0.15638,-0.50000,-0.32584,0.16142,0.000000,0.000248,0.000000,-0.000321,-0.000258
1714,64,home,mask_home,environment,rest_deeply,goal_achieved,1.7964,-0.50000,-0.15647,-0.50000,-0.32620,0.16148,0.000000,-0.000086,0.000000,-0.000362,0.000058
1715,64,home,mask_home,environment,rest_deeply,goal_achieved,1.7962,-0.50000,-0.15655,-0.50000,-0.32656,0.16154,0.000000,-0.000085,0.000000,-0.000361,0.000057
1716,64,home,mask_home,environment,zone_out,delayed,-1.4482,-0.50000,-0.15602,-0.50000,-0.32638,0.16125,0.000000,0.000539,0.000000,0.000179,-0.000293
1717,64,home,mask_home,environment,zone_out,failed,-2.4574,-0.49956,-0.15499,-0.50000,-0.32554,0.16058,0.000442,0.001028,0.000000,0.000847,-0.000661
1718,64,home,mask_home,environment,rest_deeply,goal_achieved,1.8120,-0.50000,-0.15506,-0.50000,-0.32586,0.16063,-0.000442,-0.000070,0.000000,-0.000322,0.000045
1719,64,home,mask_home,environment,network_actively,failed,-2.7321,-0.50000,-0.15506,-0.50000,-0.32684,0.16091,0.000000,-0.000007,0.000000,-0.000978,0.000281
1720,64,conference,mask_conference,environment,network_actively,goal_achieved,0.6136,0.26879,-0.12869,0.50000,0.50000,-0.24017,0.000412,-0.000326,0.000000,0.000000,-0.000557
1721,64,conference,mask_conference,environment,quick_scan,goal_achieved,0.8445,0.26865,-0.12953,0.50000,0.50000,-0.23962,-0.000142,-0.000840,0.000000,0.000000,0.000551
1722,64,conference,mask_conference,environment,network_actively,delayed,-0.4630,0.26844,-0.12955,0.49888,0.49899,-0.23893,-0.000215,-0.000015,-0.001117,-0.001011,0.000686
1723,64,conference,mask_conference,environment,network_actively,goal_achieved,0.6101,0.26885,-0.12987,0.50000,0.50000,-0.23948,0.000409,-0.000321,0.001117,0.001011,-0.000554
1724,64,conference,mask_conference,environment,network_actively,goal_achieved,0.6085,0.26925,-0.13018,0.50000,0.50000,-0.24004,0.000408,-0.000317,0.000000,0.000000,-0.000556
1725,64,conference,mask_conference,environment,quick_scan,delayed,-2.2507,0.26994,-0.12996,0.50000,0.50000,-0.24115,0.000684,0.000227,0.000000,0.000000,-0.001111
1726,64,conference,mask_conference,environment,network_actively,delayed,-0.4611,0.26973,-0.12996,0.49888,0.49899,-0.24047,-0.000210,-0.000006,-0.001119,-0.001006,0.000677
1727,64,conference,mask_conference,environment,network_actively,goal_achieved,0.6151,0.27014,-0.13029,0.50000,0.50000,-0.24103,0.000410,-0.000327,0.001119,0.001006,-0.000555
1728,64,conference,mask_conference,environment,network_actively,delayed,-0.4612,0.26993,-0.13030,0.49888,0.49899,-0.24035,-0.000210,-0.000006,-0.001119,-0.001006,0.000677
1729,65,work,mask_work,environment,take_notes,delayed,-1.2108,0.25701,0.50000,-0.50000,-0.50000,-0.37114,0.000491,0.000000,0.000000,0.000000,-0.000704
1730,65,work,mask_work,environment,handle_backlog,delayed,-1.1461,0.25800,0.50000,-0.50000,-0.50000,-0.37213,0.000997,0.000000,0.000000,0.000000,-0.000990
1731,65,work,mask_work,environment,rest_deeply,goal_achieved,2.3342,0.25818,0.50000,-0.50000,-0.50000,-0.37238,0.000176,0.000000,0.000000,0.000000,-0.000253
1732,65,work,mask_work,environment,deep_work,goal_achieved,2.0035,0.25921,0.50000,-0.50000,-0.50000,-0.37337,0.001033,0.000000,0.000000,0.000000,-0.000991
1733,65,work,mask_work,environment,rest_deeply,goal_achieved,2.3326,0.25939,0.50000,-0.50000,-0.50000,-0.37363,0.000179,0.000000,0.000000,0.000000,-0.000255
1734,65,work,mask_work,environment,tidy_up,failed,-2.3002,0.26083,0.50000,-0.50000,-0.50000,-0.37421,0.001437,0.000000,0.000000,0.000000,-0.000588
1735,65,work,mask_work,environment,tidy_up,goal_achieved,1.9298,0.26020,0.50000,-0.50000,-0.50000,-0.37499,-0.000631,0.000000,0.000000,0.000000,-0.000774
1736,65,work,mask_work,environment,handle_backlog,goal_achieved,2.1452,0.26064,0.50000,-0.50000,-0.50000,-0.37540,0.000444,0.000000,0.000000,0.000000,-0.000417
1737,65,work,mask_work,environment,take_notes,goal_achieved,1.6093,0.26231,0.50000,-0.50000,-0.50000,-0.37586,0.001672,0.000000,0.000000,0.000000,-0.000455
1738,65,home,mask_home,environment,network_actively,failed,-2.7329,-0.50000,-0.15507,-0.50000,-0.32781,0.16119,0.000000,-0.000007,0.000000,-0.000976,0.000280
1739,65,home,mask_home,environment,tidy_up,goal_achieved,1.8698,-0.50000,-0.15434,-0.50000,-0.32818,0.16098,0.000000,0.000730,0.000000,-0.000368,-0.000215
1740,65,home,mask_home,environment,rest_deeply,goal_achieved,1.8116,-0.50000,-0.15440,-0.50000,-0.32850,0.16102,0.000000,-0.000062,0.000000,-0.000321,0.000043
1741,65,home,mask_home,environment,tidy_up,goal_achieved,1.8676,-0.50000,-0.15368,-0.50000,-0.32887,0.16081,0.000000,0.000727,0.000000,-0.000365,-0.000213
1742,65,home,mask_home,environment,rest_deeply,goal_achieved,1.8098,-0.50000,-0.15373,-0.50000,-0.32918,0.16085,0.000000,-0.000057,0.000000,-0.000318,0.000042
1743,65,home,mask_home,environment,quick_scan,goal_achieved,1.9102,-0.50000,-0.15383,-0.50000,-0.32973,0.16129,0.000000,-0.000093,0.000000,-0.000547,0.000442
1744,65,home,mask_home,environment,rest_deeply,goal_achieved,1.8048,-0.50000,-0.15388,-0.50000,-0.33005,0.16134,0.000000,-0.000059,0.000000,-0.000320,0.000048
1745,65,home,mask_home,environment,rest_deeply,goal_achieved,1.8046,-0.50000,-0.15394,-0.50000,-0.33037,0.16138,0.000000,-0.000059,0.000000,-0.000319,0.000047
1746,65,home,mask_home,environment,zone_out,goal_achieved,1.5628,-0.50000,-0.15489,-0.50000,-0.33220,0.16222,0.000000,-0.000945,0.000000,-0.001827,0.000833
1747,65,conference,mask_conference,environment,network_actively,delayed,-0.4614,0.26972,-0.13030,0.49776,0.49799,-0.23967,-0.000210,-0.000006,-0.001120,-0.001006,0.000677
1748,65,conference,mask_conference,environment,quick_scan,goal_achieved,0.8643,0.26957,-0.13114,0.49887,0.49808,-0.23912,-0.000147,-0.000834,0.001105,0.000093,0.000558
1749,65,conference,mask_conference,environment,network_actively,goal_achieved,0.6083,0.26998,-0.13145,0.50000,0.49933,-0.23967,0.000407,-0.000311,0.001134,0.001247,-0.000557
1750,65,conference,mask_conference,environment,quick_scan,goal_achieved,0.8570,0.26983,-0.13226,0.50000,0.49941,-0.23912,-0.000150,-0.000816,0.000000,0.000083,0.000552
1751,65,conference,mask_conference,environment,network_actively,goal_achieved,0.6017,0.27023,-0.13256,0.50000,0.50000,-0.23968,0.000403,-0.000300,0.000000,0.000590,-0.000557
1752,65,conference,mask_conference,environment,quick_scan,goal_achieved,0.8541,0.27008,-0.13337,0.50000,0.50000,-0.23913,-0.000150,-0.000808,0.000000,0.000000,0.000548
1753,65,conference,mask_conference,environment,network_actively,goal_achieved,0.5975,0.27048,-0.13367,0.50000,0.50000,-0.23969,0.000399,-0.000295,0.000000,0.000000,-0.000554
1754,65,conference,mask_conference,environment,network_actively,goal_achieved,0.5981,0.27088,-0.13396,0.50000,0.50000,-0.24024,0.000398,-0.000297,0.000000,0.000000,-0.000553
1755,65,conference,mask_conference,environment,network_actively,goal_achieved,0.5987,0.27128,-0.13426,0.50000,0.50000,-0.24079,0.000398,-0.000300,0.000000,0.000000,-0.000552
1756,66,work,mask_work,environment,rest_deeply,failed,-2.3439,0.26322,0.50000,-0.50000,-0.50000,-0.37670,0.000906,0.000000,0.000000,0.000000,-0.000839
1757,66,work,mask_work,environment,network_actively,delayed,-1.3385,0.26390,0.50000,-0.50000,-0.50000,-0.37735,0.000676,0.000000,0.000000,0.000000,-0.000649
1758,66,work,mask_work,environment,deep_work,goal_achieved,1.9888,0.26492,0.50000,-0.50000,-0.50000,-0.37833,0.001022,0.000000,0.000000,0.000000,-0.000981
1759,66,work,mask_work,environment,deep_work,goal_achieved,1.9888,0.26594,0.50000,-0.50000,-0.50000,-0.37931,0.001022,0.000000,0.000000,0.000000,-0.000981
1760,66,work,mask_work,environment,network_actively,delayed,-1.3420,0.26662,0.50000,-0.50000,-0.50000,-0.37996,0.000680,0.000000,0.000000,0.000000,-0.000653
1761,66,work,mask_work,environment,take_notes,delayed,-1.2250,0.26710,0.50000,-0.50000,-0.50000,-0.38066,0.000475,0.000000,0.000000,0.000000,-0.000700
1762,66,work,mask_work,environment,tidy_up,delayed,-1.2525,0.26803,0.50000,-0.50000,-0.50000,-0.38130,0.000929,0.000000,0.000000,0.000000,-0.000637
1763,66,work,mask_work,environment,take_notes,goal_achieved,1.6082,0.26971,0.50000,-0.50000,-0.50000,-0.38176,0.001683,0.000000,0.000000,0.000000,-0.000463
1764,66,work,mask_work,environment,rest_deeply,delayed,-1.1844,0.27044,0.50000,-0.50000,-0.50000,-0.38246,0.000735,0.000000,0.000000,0.000000,-0.000695
1765,66,home,mask_home,environment,tidy_up,goal_achieved,1.8470,-0.50000,-0.15419,-0.50000,-0.33259,0.16203,0.000000,0.000697,0.000000,-0.000390,-0.000191
1766,66,home,mask_home,environment,zone_out,delayed,-1.4643,-0.50000,-0.15364,-0.50000,-0.33240,0.16173,0.000000,0.000550,0.000000,0.000187,-0.000291
1767,66,home,mask_home,environment,zone_out,delayed,-1.4645,-0.50000,-0.15309,-0.50000,-0.33221,0.16144,0.000000,0.000548,0.000000,0.000186,-0.000289
1768,66,home,mask_home,environment,zone_out,failed,-2.4728,-0.49956,-0.15205,-0.50000,-0.33136,0.16078,0.000439,0.001042,0.000000,0.000855,-0.000660
1769,66,home,mask_home,environment,quick_scan,delayed,-1.5765,-0.50000,-0.15186,-0.50000,-0.33168,0.16068,-0.000439,0.000193,0.000000,-0.000320,-0.000101
1770,66,home,mask_home,environment,rest_deeply,goal_achieved,1.8115,-0.50000,-0.15191,-0.50000,-0.33197,0.16072,0.000000,-0.000050,0.000000,-0.000293,0.000040
1771,66,home,mask_home,environment,rest_deeply,goal_achieved,1.8112,-0.50000,-0.15196,-0.50000,-0.33226,0.16076,0.000000,-0.000049,0.000000,-0.000292,0.000039
1772,66,home,mask_home,environment,rest_deeply,delayed,-0.4566,-0.50000,-0.15117,-0.50000,-0.33290,0.16073,0.000000,0.000786,0.000000,-0.000635,-0.000035
1773,66,home,mask_home,environment,zone_out,delayed,-1.4604,-0.50000,-0.15063,-0.50000,-0.33271,0.16044,0.000000,0.000537,0.000000,0.000188,-0.000283
1774,66,conference,mask_conference,environment,network_actively,goal_achieved,0.5993,0.27167,-0.13457,0.50000,0.50000,-0.24134,0.000397,-0.000302,0.000000,0.000000,-0.000551
1775,66,conference,mask_conference,environment,network_actively,delayed,-0.4706,0.27145,-0.13459,0.49887,0.49897,-0.24064,-0.000229,-0.000025,-0.001126,-0.001026,0.000704
1776,66,conference,mask_conference,environment,rest_deeply,goal_achieved,1.1366,0.27159,-0.13493,0.49973,0.49970,-0.24092,0.000142,-0.000343,0.000858,0.000730,-0.000280
1777,66,conference,mask_conference,environment,network_actively,delayed,-0.4737,0.27135,-0.13496,0.49859,0.49867,-0.24021,-0.000235,-0.000029,-0.001145,-0.001030,0.000706
1778,66,conference,mask_conference,environment,network_actively,delayed,-0.4740,0.27112,-0.13499,0.49744,0.49764,-0.23951,-0.000235,-0.000029,-0.001146,-0.001030,0.000706
1779,66,conference,mask_conference,environment,network_actively,delayed,-0.4742,0.27088,-0.13502,0.49629,0.49661,-0.23880,-0.000235,-0.000028,-0.001147,-0.001030,0.000705
1780,66,conference,mask_conference,environment,quick_scan,delayed,-2.2244,0.27155,-0.13477,0.49790,0.49809,-0.23991,0.000672,0.000249,0.001606,0.001480,-0.001106
1781,66,conference,mask_conference,environment,network_actively,goal_achieved,0.6008,0.27195,-0.13507,0.49981,0.49933,-0.24046,0.000395,-0.000302,0.001909,0.001234,-0.000555
1782,66,conference,mask_conference,environment,network_actively,goal_achieved,0.5978,0.27234,-0.13537,0.50000,0.50000,-0.24102,0.000394,-0.000294,0.000191,0.000673,-0.000559
1783,67,work,mask_work,environment,take_notes,goal_achieved,1.6082,0.27213,0.50000,-0.50000,-0.50000,-0.38292,0.001683,0.000000,0.000000,0.000000,-0.000463
1784,67,work,mask_work,environment,take_notes,goal_achieved,1.6079,0.27381,0.50000,-0.50000,-0.50000,-0.38339,0.001682,0.000000,0.000000,0.000000,-0.000463
1785,67,work,mask_work,environment,tidy_up,failed,-2.3264,0.27527,0.50000,-0.50000,-0.50000,-0.38397,0.001463,0.000000,0.000000,0.000000,-0.000589
1786,67,work,mask_work,environment,network_actively,goal_achieved,1.9758,0.27590,0.49963,-0.49869,-0.49992,-0.38430,0.000630,-0.000368,0.001308,0.000084,-0.000330
